time,Sentences
2008-10-13,"['Brown planned to announce Monday an $ 86 billion package of credit guarantees and bank-recapitalization plans that many are calling a partial nationalization of the British financial system .', 'News that European governments also planned to take stakes in their banks and anticipation of new U.S. measures unleashed a tremendous surge in U.S. stock prices yesterday , with the Dow Jones industrial average soaring to the biggest percentage gain since the 1930s , up 11.1 percent .', 'As part of the effort to flood the financial system with cash , the Federal Reserve made unlimited funds available early yesterday to other major central banks so they could inject money into banks in their countries and ease the shortage of dollars they face .', ""After yesterday 's `` historic '' meeting , we are told by industry apologists that we are supposed to be grateful to nine leading banks for having `` volunteered '' to accept additional capital from the Treasury , along with a government guarantee for newly issued bank debt , even if it means having to accept a dilution of existing shares and a few harmless restrictions on their operations ."", ""The U.S. government is dramatically escalating its response to the financial crisis by planning to invest $ 250 billion in the country 's banks , forcing nine of the largest to accept a Treasury stake in what amounts to a partial nationalization ."", 'It ended 936.42 points higher , the largest point gain ever , just days after the Dow had its steepest weekly decline in history .', '-LRB-']"
2008-10-14,"[""The government 's initiative , which was to be announced this morning before the markets open for New York trading , is part of a wider plan that goes beyond the $ 700 billion rescue package approved by Congress earlier this month ."", 'The Federal Deposit Insurance Corp. is also set to announce today the launch of an insurance fund to guarantee new issues of bank debt .', ""Fears about the global crisis helped Prime Minister Stephen Harper 's Conservative Party gain seats in Tuesday 's vote ."", ""Fears about the global crisis helped Prime Minister Stephen Harper increase his Conservative Party 's presence in Parliament in Tuesday 's elections , many analysts here believe , though the party still fell short of an absolute majority ."", 'A worker passes the Bank of England in London on Tuesday .', ""The U.S. government is dramatically escalating its response to the financial crisis by planning to invest $ 250 billion in the country 's banks , forcing nine of the largest to accept a Treasury stake in what amounts to a partial nationalization ."", 'It ended 936.42 points higher , the largest point gain ever , just days after the Dow had its steepest weekly decline in history .', 'As the U.S. economy drops , outsourced debt collection booms .', ""But here in the heart of Zurich 's financial district , anxious Swiss investors have been lining up to watch the stock tickers in front of the headquarters of UBS , a financial behemoth that has written off a stunning $ 43 billion in loser investments since 2007 , more than any other bank in Europe ."", ""`` The idea that this could happen in Switzerland is unbelievable , '' said Klaus Stoeckli , 55 , a food-products salesman who has withdrawn about $ 90,000 in investments from UBS , worried that its storied vaults might not be able to protect his money from the global credit crisis ."", ""A decade ago , long before the financial calamity now sweeping the world , the federal government 's economic brain trust heard a clarion warning and declared in unison : You 're wrong ."", ""The meeting of the President 's Working Group on Financial Markets on an April day in 1998 brought together Federal Reserve Chairman Alan Greenspan , Treasury Secretary Robert E. Rubin and Securities and Exchange Commission Chairman Arthur Levitt Jr. -- all Wall Street legends , all opponents to varying degrees of tighter regulation of the financial system that had earned them wealth and power .""]"
2008-10-15,"[""American Airlines parent AMR reported a $ 45 million profit for the third quarter yesterday , but the carrier 's results were boosted by the sale of an investing unit , American Beacon Advisors ."", 'With fuel prices falling in recent weeks -- oil prices fell below $ 75 a barrel yesterday , down from a peak of $ 147 in July -- some analysts and airline executives expressed hope that the industry may now have some breathing room to confront the economic slowdown .', ""Jeff Turner , Spirit 's president and chief executive , sent out a memo Wednesday telling 10,500 workers that the company was preparing for an extended strike ."", ""A decade ago , long before the financial calamity now sweeping the world , the federal government 's economic brain trust heard a clarion warning and declared in unison : You 're wrong ."", ""The meeting of the President 's Working Group on Financial Markets on an April day in 1998 brought together Federal Reserve Chairman Alan Greenspan , Treasury Secretary Robert E. Rubin and Securities and Exchange Commission Chairman Arthur Levitt Jr. -- all Wall Street legends , all opponents to varying degrees of tighter regulation of the financial system that had earned them wealth and power ."", 'Airlines Brace for Impact of Crisis Delta Air Lines chief executive Richard Anderson and other executives said the carrier was somewhat insulated from the economic downturn .']"
2008-10-16,"[""Each has at least one phrase that resonates eerily with today 's crisis ."", 'Most of the advice offered to solve the financial crisis has been based on the wrong diagnosis and has naturally offered the wrong remedy .', 'Airlines Brace for Impact of Crisis Delta Air Lines chief executive Richard Anderson and other executives said the carrier was somewhat insulated from the economic downturn .', 'Economic Crisis Causes Rise in MBA Applicants', ""The economic crisis 's trickle-down effect on the world of business school students and wannabe business school students is taking hold .""]"
2008-10-17,"['Today , the same sort of visionary internationalism is needed to resolve the crises and challenges of a different age .', 'Confidence about the future is vital to building confidence for today .', ""There are no Britain-only or Europe-only or America-only solutions to today 's problems ."", 'As of late yesterday , no talks were scheduled for this weekend .', 'President Bush returns a salute before boarding Marine One helicopter on the South Lawn of the White House , Friday , Oct. 17 , 2008 in Washington .', 'Economic Crisis Causes Rise in MBA Applicants', ""The economic crisis 's trickle-down effect on the world of business school students and wannabe business school students is taking hold ."", 'Video :', '-LRB-', 'By Kirsty Wigglesworth -- Associated Press', 'The Crash :', 'What Went Wrong ?', 'How did the most dynamic and sophisticated financial markets in the world come to the brink of collapse ?', 'Ongoing Boeing Strike Poses Threat to Industry Around 27,000 Boeing workers are on strike .', 'The firm has halted production , a move that affects thousands of other industry workers .', '-LRB-']"
2008-10-18,"['Tomorrow , French President Nicolas Sarkozy and European Commission President Jos Manuel Barroso will meet with President Bush to discuss the urgent reforms of the international financial system that are crucial both to preventing another crisis and to restoring confidence , which is necessary to get banks back to their essential purpose -- maintaining the flow of money to individuals and businesses .', 'President Bush , center , French President Nicolas Sarkozy , left , and European Commission President Jose Manuel Barroso arrive for a statement on the world economy at Camp David Saturday , Oct. 18 , 2008 in Camp David , Md.', ""President Bush announced plans yesterday to host an emergency summit of leaders from the world 's top economies to map out a response to the global financial crisis , urging a renewed effort to secure the basis of `` democratic capitalism . ''"", 'How did the most dynamic and sophisticated financial markets in the world come to the brink of collapse ?']"
2008-10-19,"['Countries that use the euro will temporarily guarantee future bank debt to encourage lending and ease the credit crunch , according to a draft statement under discussion by European leaders Sunday .', 'Countries that use the euro will temporarily guarantee future bank debt to encourage lending and ease the credit crunch , according to a draft statement under discussion by European leaders Sunday .', 'Countries that use the euro will temporarily guarantee future bank debt to encourage lending and ease the credit crunch , according to a draft statement under discussion by European leaders Sunday .', 'Countries that use the euro will temporarily guarantee future bank debt to encourage lending and ease the credit crunch , according to a draft statement under discussion by European leaders Sunday .', ""Commentators are a much more impatient bunch : A few weeks of turmoil on Wall Street , a year of the credit crunch , and they 've formed an instant consensus that a new era has begun , that points have turned or tipped or gushed over a watershed .""]"
2008-10-20,"[""But the world has largely abandoned that system , and today 's chief exchange-rate challenge is to move even further from Bretton Woods by persuading China to float its currency ."", 'The Washington Post -RRB- BELTON , Mo. , Oct. 20 --', 'The Europeans have pressed successfully for a new Bretton Woods summit , modeled after the 1944 gathering that inoculated the world against a repeat of the Great Depression .']"
2008-10-21,"[""Mark-to-market therefore does force banks to write their books in the panicky language of today 's meltdown ."", ""No , today 's financial meltdown is not some accidental byproduct of misguided technical rules ."", ""President Bush , who has made international aid a cornerstone of his foreign policy , warned yesterday against cutting U.S. assistance to impoverished nations in the midst of the financial turmoil sweeping Wall Street and Main Street , arguing that doing so would undermine America 's economy , national security and moral authority ."", ""Secretary of State Condoleezza Rice made a pitch for preserving foreign aid at yesterday 's conference ."", ""According to many Republican members of Congress , banking industry lobbyists and financial pundits , the Wall Street meltdown would not be nearly as bad as it is but for the baleful impact of `` mark-to-market '' accounting rules ."", 'Fearing a Drought of Aid Flood victims in Haiti carried sacks of rice from international aid organization CARE .', 'Bush has argued against cutting such aid amid the global financial crisis .']"
2008-10-22,"['The weakening employment outlook is part of the reason that investors have become more fearful of a deep , prolonged recession -- fears that led to yet another miserable day on Wall Street yesterday , with the Dow Jones industrial average down 514 points , or 5.7 percent .', ""`` We are just being conservative , '' VMware spokeswoman Mary Ann Gallo said yesterday ."", ""In an Oct. 22 speech , President Traian Basescu pinned the blame on `` corrupt '' outsiders ."", ""On Al-Qaeda Web Sites , Joy Over U.S. Crisis , Support for McCain Al-Qaeda is watching the U.S. stock market 's downward slide with something akin to jubilation , with its leaders hailing the financial crisis as a vindication of its strategy of crippling America 's economy through endless , costly foreign wars against Islamist insurgents ."", 'And at least some of its supporters think Sen. John McCain is the presidential candidate best suited to continue that trend .', 'Fearing a Drought of Aid Flood victims in Haiti carried sacks of rice from international aid organization CARE .', 'Bush has argued against cutting such aid amid the global financial crisis .', '-LRB-', ""Your browser 's settings may be preventing you from commenting on and viewing comments about this item ."", 'See instructions for fixing the problem .']"
2008-10-23,"['Alan Greenspan , once viewed as the infallible architect of U.S. prosperity , was called on the carpet yesterday , pilloried by a congressional committee for decisions that contributed to the financial crisis devastating world markets .', 'Yesterday , many members of the House Oversight and Government Reform Committee treated him as a hostile witness .', 'Even Greenspan seemed genuinely perplexed yesterday by all that had happened , hard-pressed to explain how formerly fundamental truths about how markets work could have proved so wrong .', 'With the drop in prices , Iran is struggling to finance oil and gas development projects .', 'The former chairman of the Federal Reserve said the crisis had shaken his very understanding of how markets work , and agreed that certain financial derivatives should be regulated -- an idea he had long resisted .', 'When he stepped down as Fed chairman less than three years ago , Congress treated Greenspan as an oracle , one of the great economic statesmen of all time .']"
2008-10-24,"[""`` It 's not good news for Cleveland , '' he said yesterday ."", 'With the drop in prices , Iran is struggling to finance oil and gas development projects .', 'The former chairman of the Federal Reserve said the crisis had shaken his very understanding of how markets work , and agreed that certain financial derivatives should be regulated -- an idea he had long resisted .', 'The Slavic Village neighborhood in Cleveland thrived during the mortgage boom and is now feeling the mortgage bust .']"
2008-10-30,"[""And the securities markets were fooled , bidding Deutsche Bank 's shares up nearly 19 percent on Oct. 30 , the day it made the startling announcement that it had turned an unexpected profit ."", 'Further legislation to deal with the economic crisis should not wait until the new president takes office .', 'Fortunately , the president-elect will be a senator and can propose legislation without waiting to be sworn in as president .']"
2008-11-02,"['Convening the meeting that Sunday in the office of David Axelrod , his chief strategist , Obama was blunt : It was time to get serious .', 'In the end , both the candidate and the campaign lived up to the challenge Obama outlined that Sunday in Chicago .']"
2008-11-03,"[""In his Nov. 3 op-ed , `` Fairness for Emerging Markets , '' Kemal Dervis made the case for `` making massive credit lines available '' to most emerging-market economies ."", ""As China 's Losses Mount , Confidence Turns to Fear"", 'A worker waiting to get a defaulted salary sleeps on a desk at a Smart Union toy factory in Dongguan .', 'When the owners slipped three months behind on salaries , 7,000 workers staged a strike .']"
2008-11-04,"[""`` It was a pivotal two weeks of the election , '' Axelrod said yesterday . '' ..."", 'His general-election campaign had gone stale .', 'For weeks , he had watched Sen. John McCain suction up the oxygen in the race , driving the news coverage after the boisterous Republican convention in St. Paul , Minn. , and suddenly drawing huge crowds with his new running mate , Alaska Gov. Sarah Palin .']"
2008-11-05,"[""The World Trade Organization has called a special meeting of trade finance players for Wednesday , and the subject will be a major topic of discussion at next Monday 's meeting of the Organization for Economic Cooperation and Development ."", ""'' Follow The World Desk On : Financial Crisis Leaves Romania Reeling A bank and foreign currency exchange in Bucharest , where many consumers are struggling to repay loans they took out in euros and Swiss francs .""]"
2008-11-06,"['And then , the next morning , a global earthquake hit :']"
2008-11-07,"[""The French have been lobbying for a draft resolution endorsed last Friday by European leaders in Brussels that calls for global supervision of rating agencies , convergence of accounting standards , coordination of financial oversight across national boundaries , `` codes of conduct to avoid excessive risk-taking in the financial sector , '' and , finally , a leading role for the International Monetary Fund in overseeing the recovery and regulation package .""]"
2008-11-08,"['SAO PAULO , Brazil , Nov. 8 -- Brazilian President Luiz', ""In cio Lula da Silva told international finance ministers Saturday that developing countries must be given a greater role in finding solutions to the world 's financial crisis ."", ""Brazilian Finance Minister Guido Mantega said Saturday that his country refused to be `` mere coffee drinkers '' on the sidelines of the richer nations ' meetings ."", 'When the leaders of the top 20 of these countries meet on Saturday , they must build on that outcome by adopting a similarly global approach to counter the sharp downturn in the world economy that could otherwise become the most severe since the Depression .', 'Barack Obama owes his victory in large measure to the prospect of the longest and deepest economic downturn in a quarter-century and perhaps since the Great Depression .', 'If he performs well , he could become a great president .', ""`` This is a global crisis and demands global solutions , '' Lula said in opening remarks at a meeting of the Group of 20 , an organization of major industrialized and developing nations .""]"
2008-11-10,"[""During a conference call Monday among G-20 members to prepare for the summit , there were complaints about `` the speculation and deregulation in the U.S. that became this market tsunami , '' according to one participant ."", 'It is no coincidence that Brazil , China , India and other emerging-market nations have not only been invited to the summit but are expected to play meaningful roles .']"
2008-11-12,"[""Thoughtful analysis by the new working groups could tee up these issues for decisive action at future summits and help considerably in avoiding repetitions of today 's predicament ."", ""After years of `` G-7 '' and `` G-8 '' meetings , the new `` G-20 '' format will give most of the key emerging economies seats at the world 's top table .""]"
2008-11-13,"[""Thursday , November 13 , 2008 ; Page A23 The Bush administration initially was n't enthusiastic about this weekend 's meeting of the Group of 20 nations to discuss the global financial crisis ."", ""`` This is a decisive moment for the global economy , '' President Bush declared yesterday in New York as leaders from the 20 largest economies headed toward Washington for an emergency meeting on the unfolding global economic crisis ."", ""After years of `` G-7 '' and `` G-8 '' meetings , the new `` G-20 '' format will give most of the key emerging economies seats at the world 's top table ."", ""It 's not only a decisive moment for the economy , but it 's the most decisive moment for American-style capitalism since July 1944 , when , after 22 days of negotiation at a remote lodge in the White Mountains of New Hampshire , leaders of 44 nations emerged with the blueprint for a new world financial order based on the principles of free markets , free trade and the free flow of capital ."", ""Although things have evolved considerably since that confab at Bretton Woods , the United States has remained the world 's most successful economy , and the rest of the world has moved , by reason of its example and its prodding , toward an embrace of its economic model .""]"
2008-11-14,"[""From the Latin American debt crisis of the 1980s to the Asian financial crisis of the 1990s to the Internet craze at the turn of the century to today 's economic conflagration , the past 20 years have provided ample evidence that uncontrolled flows of private capital have created massive booms and busts that have overwhelmed the financial system and destabilized the global economy ."", ""It 's not only a decisive moment for the economy , but it 's the most decisive moment for American-style capitalism since July 1944 , when , after 22 days of negotiation at a remote lodge in the White Mountains of New Hampshire , leaders of 44 nations emerged with the blueprint for a new world financial order based on the principles of free markets , free trade and the free flow of capital ."", ""Although things have evolved considerably since that confab at Bretton Woods , the United States has remained the world 's most successful economy , and the rest of the world has moved , by reason of its example and its prodding , toward an embrace of its economic model ."", ""Intelligence officials are warning that the deepening global financial crisis could weaken fragile governments in the world 's most dangerous areas and undermine the ability of the United States and its allies to respond to a new wave of security threats ."", 'U.S. government officials and private analysts say the economic turmoil has heightened the short-term risk of a terrorist attack , as radical groups probe for weakening border protections and new gaps in defenses .', 'A protracted financial crisis could threaten the survival of friendly regimes from Pakistan to the Middle East while forcing Western nations to cut spending on defense , intelligence and foreign aid , the sources said .']"
2008-11-15,"['World economic leaders will gather in Washington Saturday for a summit to address the global financial crisis .', ""Intelligence officials are warning that the deepening global financial crisis could weaken fragile governments in the world 's most dangerous areas and undermine the ability of the United States and its allies to respond to a new wave of security threats .""]"
2008-11-17,"['The rollout of the economic team is expected to take place in Chicago on Monday , according to a transition source who spoke on condition of anonymity because the announcements have not been made yet .', 'Or that without that money , which was expected last month , her school , filled with bright puzzles , toys , blocks and dedicated teachers , might end the year early or close down altogether .']"
2008-11-20,"['Last night in Dubai , in the United Arab Emirates -- the Vegas of the Arab world -- the Atlantis Resort opened with a massive party that laughed at the current economic crisis .', 'Get Wonkbook delivered to your inbox or mobile device every morning .', ""It 's everything you need to know about domestic and economic policy -LRB- and some stuff you do n't"", '-RRB- .']"
2008-11-21,"[""A defiant Citigroup proclaimed itself in good health yesterday even as its stock price completed a one-week , 60 percent swan dive , highlighting renewed investor concern about the long-term prospects of the nation 's largest banks ."", ""Investors dropped Citigroup 's stock to $ 3.77 a share in trading yesterday on the New York Stock Exchange , the lowest price since 1992 ."", '-RRB- .', 'Traders work at the Citigroup kiosk on the floor of the New York Stock Exchange .', ""The company 's stock price has dropped 60 percent this week .""]"
2008-11-22,"['`` You saw the relief rally in the market today ...', 'The article incorrectly said that Sen. Kent Conrad -LRB- D-N.D. -RRB- chairs the Senate banking committee .', 'Conrad is the chairman of the Budget Committee .', 'Obama Picks N.Y.', 'Traders work at the Citigroup kiosk on the floor of the New York Stock Exchange .', ""The company 's stock price has dropped 60 percent this week ."", '-LRB-']"
2008-11-24,"[': Chiefs of World Bank and International Monetary Fund to Miss United Nations Forum UNITED NATIONS , Nov. 24 --', ""World Bank President Robert B. Zoellick and IMF chief Dominique Strauss-Kahn confirmed Monday that they will not lead their agencies ' delegation at a four-day conference in Doha , Qatar , beginning Saturday ."", 'Rojas said Monday that Zoellick provided no formal explanation for why he will not attend the conference .', ""'' Follow The World Desk On"", 'The chiefs of the World Bank and the International Monetary Fund have declined to participate in a major U.N. conference next week on the financing of development assistance for poor countries , upsetting an effort to secure high-level attendance at a meeting aimed at goading the beleaguered financial giants into stepping up aid .']"
2008-11-27,"['Senior U.N. officials said he had informed Ban that the gathering conflicted with Thanksgiving plans .', ""`` I would have come when I was older and had more money , but now it 's cheap , '' said Marden , who heard about Iceland 's sudden affordability in an e-mail alert , paid $ 475 for round-trip airfare and spent the Thanksgiving weekend in a $ 23-a-night Reykjavik youth hostel ."", 'On the day before Thanksgiving in 1991 , the U.S. Senate voted to vastly expand the emergency powers of the Federal Reserve .']"
2008-12-03,['Sarkozy announced a separate set of measures Wednesday to boost government aid for the destitute .']
2008-12-04,"['France Plans $ 33 Billion in Economic Stimulus ; Central Banks Cut Rates PARIS , Dec. 4 -- Facing a drastic slowdown , France announced a $ 33 billion economic stimulus plan Thursday , including cash payments to the poor , a bigger rebate on new-car purchases and a speedup in high-cost public works projects .', 'Also Thursday , the European Central Bank , with the same objective in mind , announced in Frankfurt that its prime interest rate would be shaved by three-quarters of a percentage point , to 2.5 percent , the largest cut in its history and the second since the crisis erupted .', ""The effort , outlined by President Nicolas Sarkozy , was the latest in a series of programs undertaken by European governments to mitigate economic fallout from the financial crisis that migrated across the Atlantic in September , shaking the continent 's banking system and strangling hopes for growth .""]"
2008-12-08,"[""On Monday , Alan Garc a , the Peruvian president who was talking about a `` crisis of prosperity '' as recently as last month , announced a $ 3.4 billion bailout package to help a national economy that has been among the hemisphere 's fastest growing in recent years .""]"
2008-12-09,"['Unable to Escape Global Crisis , South American Nations Take Financial Action RIO DE JANEIRO , Dec. 9 -- It began with denial , as the leaders of several South American countries insisted their high-stepping economies could weave their way through the financial troubles shaking the United States .']"
2008-12-10,"[""Argentina has not done that , and of course , the government can not admit that it has no tools today because of its own shortcomings . ''"", ""Then there was anger that the world 's financial system was being run by apparent gamblers from the same powerful countries that have always lectured South America on the need to be prudent and honest ."", 'And now , in more and more countries in this region , there is acceptance .']"
2008-12-18,"[""Thursday , December 18 , 2008 ; 11:33 AM President-elect Barack Obama today made a trio of appointments to his economic team , including new stock and commodity market regulators he says will be charged with cracking down on `` the culture of greed and scheming '' that has undermined public trust in the financial industry ."", 'Schapiro , who would be the first woman to chair the SEC on more than an interim basis , will help spearhead `` a crackdown on the culture of greed and scheming that has led us to this day of reckoning ...', ""Obama said yesterday that he will name Daniel K. Tarullo , a law professor and banking regulation expert , to the Fed 's Board of Governors ."", 'At a news conference yesterday , Obama also named Mary L. Schapiro , a former member of the Securities and Exchange Commission , to chair that body , and Gary Gensler , a Treasury undersecretary in the Clinton administration , to chair the Commodities Futures Trading Commission .', 'In a Chicago news conference , Obama named securities industry veteran Mary L. Schapiro to head the Securities and Exchange Commission , and announced former Treasury official Gary Gensler as his choice to head the Commodities Futures Trading Commission .', 'He also named Georgetown University law professor Daniel K. Tarullo to one of two open seats on the Federal Reserve Board .', 'This article referred to the Commodity Futures Trading Commission as the Commodities Futures Trading Commission .', 'Obama Takes First Shot at Reshaping Fed by Naming Board Member Obama', ""will name Daniel Tarullo , at podium , to the Fed 's Board of Governors , Mary Schapiro to head the Securities and Exchange Commission and Gary Gensler to chair the Commodities Futures Trading Commission .""]"
2008-12-19,"[""Text of President George W. Bush 's remarks delivered Friday at the White House on financial assistance to troubled auto makers : For years , America 's automakers have faced serious challenges ; burdensome costs , shrinking share of the market and declining profits ."", 'In recent months , the global financial crisis has made these challenges even more severe .']"
2008-12-22,"['December 22 , 2008', ""Case in point : today . ''"", 'One month after world leaders vowed at a Washington summit to combat the global financial crisis collectively and adhere to free-market principles , a number of nations are putting up roadblocks .', 'GRAPHIC : Richard Furno , The Washington Post', 'Views Diverge on How To Recast Fannie , Freddie Rep. Barney Frank -LRB- D-Mass .', ""-RRB- said Fannie Mae and Freddie Mac 's `` public-private entanglement '' will likely be undone ."", '-LRB-']"
2008-12-24,"[""Strictly by the numbers , today 's economic crisis is , fortunately , not as severe as the Great Depression was ."", 'When New York Gov. Franklin Delano Roosevelt delivered a commencement address at Oglethorpe University in May 1932 , the economic crisis that had befallen the United States three years earlier had already morphed into the Great Depression : One in four Americans was out of work , banks were failing at a rate of 10 per week and the gross national product was at half its pre-crash level .', ""FDR called on the federal government to `` correct , by drastic means if necessary , the faults in our economic system . ''""]"
2008-12-25,"[""`` There 's concern about holiday pay and what type of Christmas we are going to have because most of us would be laid off out here . ''"", 'It was promised for the first quarter of 2009 , disappointing some who had expected it to be disbursed in time for Christmas .', 'He decorated his home lavishly for Christmas and threw great parties for Halloween and University of Michigan football games .']"
2008-12-29,"[""The changes , effective Monday , follow the Federal Reserve 's approval of GMAC to become a bank holding company , making the lender eligible for a slice of the Treasury Department 's $ 700 billion financial rescue package .""]"
2008-12-30,"['On Tuesday , GMAC said it would make car purchases easier by offering financing to customers with credit scores above 620 .']"
2008-12-31,"['On Wednesday , it completed a complicated debt deal to raise cash needed to help it survive this historic auto sales slump .', 'The same day , GM received an initial $ 4 billion of its $ 13.4 billion bailout from the government .', 'For the top three recipients , the regulatory relief accounted for 42.6 percent , 22 percent and 16.1 percent , respectively , of their financial cushions as of Dec. 31 , 2008 , according to an analysis of the NAIC data .']"
2009-01-02,"[""The deal abruptly ends a 10-year contract between GM and GMAC , according to the lender 's filing with the Securities and Exchange Commission yesterday ."", 'Yesterday , Chrysler said it received a $ 4 billion loan from the Treasury through the auto rescue package signed into law by President Bush two weeks ago .', 'In recent weeks , my family and I have carefully observed the bailouts that have been provided to , or requested by , various companies since the financial crisis began .', 'After much deliberation with our accountants and financial advisers , we have concluded that , in order to prevent a deeper recession and turn around the U.S. economy , the federal government needs to give the next bailout package directly to us .', 'For Bailout Money , GMAC Agrees to End Deal With GM', 'The auto financing giant GMAC relinquished its exclusive right to provide financing to people buying General Motors vehicles in exchange for up to $ 6 billion in federal aid .']"
2009-01-07,['Yet Minerva -LRB- no one knew him as Park until police raided his house Jan. 7']
2009-01-11,"['Default would certainly seem preferable to the social and economic unrest that hyperinflation has visited on Zimbabwe today or on Latin America in the 1980s .', 'This article incorrectly said that the total public debt held by the American people last September stood at $ 5.8 trillion , excluding debt issued to the Social Security Trust Fund or held by the Federal Reserve .', 'Gross domestic product , a broad measure of economic output , grew at the slowest pace for a period of that length since the Truman administration .']"
2009-01-13,"['Well , thank you both for being here this morning , Bob Woodward and Bart Gellman .', 'Woodward :', 'Bob Woodward and Barton Gellman explore the most significant events of the Bush-Cheney years -- from the Iraq war and waterboarding , to Hurricane Katrina and the financial meltdown -- in a roundtable discussion with Washington Post columnist Eugene Robinson .']"
2009-01-14,['But the idea that Washington might not be here tomorrow .']
2009-01-15,"['By Mark Lennihan -- Associated Press -RRB- NEW YORK , Jan. 15 -- A top economic adviser to the incoming Obama administration unveiled a plan Thursday to radically rethink the global financial system , including measures that would dramatically expand government control over banking and investment in the United States .', ""Observers saw in Thursday 's report potential building blocks of Obama 's plan ."", 'Obama Adviser Urges More Rigorous Global Financial Regulation Paul Volcker was the lead author on a report calling for a restructuring of the global financial system .']"
2009-01-16,"['thetravelingmasseur | January 16 , 2009', 'Before Robin Bohnen and her husband , Shane , bought a $ 1.16 million Mediterranean-style house in an upscale Southern California suburb two years ago , they were not cash-strapped , debt-ridden or credit-impaired .']"
2009-01-20,"['There will almost certainly be a fresh fiscal stimulus package after Jan. 20 , perhaps focusing on rebuilding infrastructure .', 'And you know , that ultimately , I mean the Bush legacy starts on January 20 , 2009 .', 'When Bush leaves office next Tuesday , he will hand over an economy struggling to recover from the collapse of the housing market and a Wall Street shake-up that led to the disappearance of banking giant Lehman Brothers , the fire sale of Merrill Lynch and the creation of a $ 700 billion federal bailout fund to stem the tide .', 'Smaller protests and clashes have erupted in Bulgaria , the Czech Republic and Hungary , following weeks of street violence in Greece last month .', 'Twenty-one days ago today , as he articulated the challenges we American face , President Obama asked all of us to participate in a new era of shared responsibility and cooperation .', 'The only part of the plan that went wrong was that the market gave out before January 20th .']"
2009-01-21,"[""Geithner Grilled on His Past , Path Forward Treasury secretary nominee Timothy F. Geithner said yesterday that the Obama administration would unveil a three-pronged strategy within weeks to aid financial firms , struggling homeowners and the consumer credit markets using the remaining $ 350 billion of the government 's financial rescue program ."", '-RRB- said yesterday that he would force cloture votes over the weekend .', ""`` The ultimate costs of this crisis will be greater if we do not act with sufficient strength now , '' Geithner told the Senate Finance Committee during his confirmation hearing .""]"
2009-01-22,"['The Senate Finance Committee is set to vote on his nomination today .', ""`` The ultimate costs of this crisis will be greater if we do not act with sufficient strength now , '' Geithner told the Senate Finance Committee during his confirmation hearing .""]"
2009-01-23,"['Haarde announced Friday that he would call early elections and said he would step down .', ""Former Chair of the President 's Economic Recovery Advisory Board -LRB- January 2009 - January 2011 -RRB-"", ""Volcker brought instant credibility to President Barack Obama 's 2008 presidential campaign ."", 'His weighty experience helped dispel the notion that Obama lacked the economic credentials to become chief executive during the worst economic crisis since the Great Depression .', 'Prescient Young Blogger', 'Did', ""What S. Korea Could n't -- Foresee Global Financial Crisis""]"
2009-01-26,"['After a flap about delinquent tax payments , the Senate confirmed Geithner , 60 to 34 , on Jan. 26 , 2009 .', ""`` With this support , and with the clarity provided by today 's announcement , banks should be able to get back to the business of banking , '' said Geithner when releasing the results of the stress tests ."", '- The Washington Post - January 26 , 2009', ""'' This Story : Read + | Watch + | LONDON , Jan. 26 -- Iceland 's coalition government collapsed Monday , the first government to fall as a direct result of the global economic turmoil ."", ""Pfizer , the world 's largest drugmaker , helped stir up the mergers and acquisitions market yesterday with a deal to purchase rival Wyeth for $ 68 billion in cash , stock and debt ."", 'Home Depot said in a statement yesterday announcing that it would close the 34-store chain over the next two months .', ""'' This Story : Read + | Watch + | Global Financial Crisis Fuels Political Unrest in Eastern Europe and Iceland Latvians gathered in Riga 's Old Town this month to peacefully protest their government 's handling of the economic crisis ."", 'Afterward , a riot erupted .', '-LRB-', 'At the start of the Obama administration , Geithner tackled one of the most immense challenges ever to face an economic policymaker : pulling the U.S. economy out of the deepest recession in at least a generation and rescuing a financial system that was in utter disarray .', 'As such , he became a punching bag for criticism of the aggressive Obama strategy to rescue the economy , with some critics even demanding his resignation .', ""But at the start of 2011 , the economy disaster was averted and many of Obama 's top economic hands had departed while Geither , ironically , remained ."", ""We all want President Obama to succeed in reviving the economy , but that should n't obscure the long odds he faces ."", ""We need to recognize that we 're grappling with three crises that , though interwoven , are also quite distinct ."", ""The solution to any one of them wo n't automatically resuscitate the larger economy if the others remain untreated and unchanged ."", 'GRAPHIC :', 'Mary Kate Cannistra', 'My friend and I sit on the sofa and catch up after the holidays .', 'We are two healthy , 60-something women ; we talk about our children and grandchildren , we share our dreams .', ""And then I say : `` I think more about death now . ''"", 'Prime Minister Geir Haarde said he and his cabinet would resign immediately .', ""As personal savings have been wiped out and joblessness has soared , Icelanders -- once among the world 's wealthiest people -- have taken to the streets in protest , banging pots and pans and throwing eggs and toilet paper at Haarde and other parliamentary leaders ."", 'From oil drillers that have closed down rigs to retailers that have liquidated stores , companies across America are reshaping themselves with breathtaking speed to adjust to the rapidly spreading financial crisis .', 'Biotech firms are slashing research budgets to conserve cash .', 'Trucking companies are outfitting vehicles with speed governors and installing onboard driver monitors to conserve fuel .']"
