date,text
2010-01-18,"Analysis and reports from international agencies have helped provide a picture of how badly hit other areas were . 
The epicentre of the magnitude 7 quake was south west of Port-au-Prince and large towns in that region , such as Leogane , Gressier and Carrefour suffered large scale destruction , with up to 90 % of buildings destroyed in some places . 
In Leogane , between 5,000 and 10,000 people were killed . 
Smaller towns in the area also suffered . 
In Jacmel , on the southern coast , more than 3,000 people were reported to have been killed or injured and 60 % of buildings damaged or destroyed . 
"
2010-01-18,"Why is Haiti such a poor country ? 
Haiti is one of the poorest countries in the world , which is why it 's struggling to cope with the devastation caused by last week 's earthquake . 
Organisations like the government and police do n't work very well , lots of people there do n't have any jobs , and the country does n't make much money . 
For the last few years the United Nations -LRB- UN -RRB- has been helping them . 
It has soldiers there to try to keep things peaceful , and it helps the government try to run the country . 
Haiti had a lot of problems with bad governments in the past , including lots of people being killed , and leaders being overthrown . 
And it takes a long time for a country to recover from things like this . 
Find out more about why help is delayed There 's also a huge gap between rich people and poor people there . 
The country used to be owned and run by France before it became independent . 
Now the French people who are still there make up 1 % of the population , but they own half the country 's wealth . 
Lots of Haitians try to get work in other countries like America , and other places in the Caribbean . 
Another reason the country is struggling to cope with the earthquake is because it has had so many natural disasters . 
Storms and earthquakes are common there , and often there 's not enough time for people to recover before the next disaster strikes . 
Here 's a rundown of some of the biggest disasters Haiti 's had to cope with over the past few years ... 1994 - Hurricane Gordon kills hundreds 1998 - Hurricane Georges destroys 80 % of crops 2004 - Floods kill 2,600 2007 - Tropical Storm Noel triggers mudslides and floods 2008 - Three hurricanes and tropical storm kill 800 2010 - Quake hits Port-Au-Prince , killing thousands -LRB- Sources : AP , US Geological Survey -RRB- 
"
2010-01-18,"Reading Haitian women united in grief Kathy Johnson believes she and Ms Lepine are the only Haitians in Reading Two Haitian women who met after being interviewed by a BBC radio station have united to await news of their family in the earthquake-hit country . 
Kathy Johnson said she thought Herlande Lepine and herself were the only two Haitians living in Reading , Berkshire . 
They met after hearing each other talk on BBC Berkshire about the the 7.0-magnitude quake , which left tens of thousands of people dead . 
Ms Johnson said her uncle had died and she was worried about five cousins . 
On Friday she made a public appeal about her relatives ' whereabouts in the capital city Port-au-Prince . 
We are desperately looking for storage space to cover the south The 39-year-old finance manager , who has lived in Shinfield for 22 years , said : `` The last few days I 've been appealing for my uncle , who 's missing , as well as his children and other cousins . 
`` Unfortunately yesterday , I received news from home that indeed , he did pass away . '' 
She does not yet know the fate of the others . 
Ms Johnson invited Ms Lepine to her home after learning they both lived in the same town . 
Ms Lepine said she still had not heard from her relatives . 
She said : `` I have n't been able to get in touch at all . 
I 've got my mum and everybody there . '' 
Close to tears , she added : `` It 's nice to have someone who 's going through the same thing . '' 
Kathy Johnson and Herlande Lepine met after hearing each other talk on BBC Berkshire Ms Johnson , who is the Reading representative of the United Haitians in the UK , said she was appealing for aid but needed more storage space . 
The group has been donated two warehouses in London , where she said any aid would be sent before being flown to Haiti . 
`` We are desperately looking for storage space to cover the south , '' she said . 
She added she would then appeal for donations of medical supplies , non-perishable food and clothing . 
`` We are also appealing to anyone with a courier company , or airline company that can perhaps donate space or a couple of seats . '' 
Britons have so far donated more than # 15m to the Disasters and Emergency Committee -LRB- DEC -RRB- , an umbrella group of 13 major British-based charities , which has broadcast appeals on TV and radio . 
"
2010-01-19,"Page last updated at 23:19 GMT , Tuesday , 19 January 2010 Born amid the ruins : Going into labor on Haiti street A week after a devastating earthquake hit Haiti , people are still battling for daily survival among the wreckage of their homes . 
Matthew Price follows a group of survivors when one family member goes into labor . 
"
2010-01-19,"Handling a crisis on the scale of Haiti Many people are hungry and thirsty . 
Supplies of food and water have been slow getting on to the streets of Port-au-Prince Troops , doctors and aid workers are flowing into Haiti , while nations pledge millions of dollars in aid . 
But how do you handle a crisis of this magnitude ? 
Richard Gordon and Mike Evans of the Bournemouth University Disaster Management Centre , outline the planning and potential pitfalls of such an operation . 
A fundamental principle of disaster management and international assistance is that it is the stricken country 's responsibility to take the lead in inviting in international assistance -LRB- via the UN resident representative -RRB- , and then co-ordinating that assistance to best effect . 
In most cases , however , the host government to a greater or lesser extent , will have been incapacitated by the natural disaster , so the UN sends in Disaster and Assessment Coordination teams -LRB- UNDACS -RRB- to provide initial coordination of international assistance . 
UNDAC teams tend to deploy for no more than three weeks and then like to hand over once again to the host government . 
But this may not be long enough for the Haitian government to resume control of its own affairs . 
The request for international assistance for Haiti will have been speeded up by the presence of UN troops and other agencies already on the ground . 
The US has offered its assistance , in addition to the UN 's in-country co-ordination teams . 
This will provide a significant logistical and command and control element . 
However , there are likely to be incidents of disagreement between US military and international governments and aid agencies on the ground , as priorities and objectives are set and implemented on Haiti 's behalf . 
International assistance is co-ordinated in `` cluster groups '' to ensure that essential aspects of the disaster response are properly co-ordinated and monitored . 
In the past , there have been issues of who co-ordinates whom . 
The US is generally suspicious of UN personnel , and NGOs do n't generally like to be co-ordinated by military - or by other NGOs for that matter . 
The US lead will need to be sensitive in how it deals with these groups and , in particular , how it allows the dissemination of information between agencies . 
Too often , the military tendency to designate vital information as `` restricted '' or higher makes it impossible for troops and officers on the ground to share this information with local responders and aid agencies . 
Mobile communication is hampered by lack of signal and electricity A fundamental principle of disaster management is that communications -LRB- telephones , mobiles -RRB- will fail and , therefore , a back-up needs to be planned . 
This is very seldom carried out in practice , and in the case of Haiti will have been impossible . 
Aid agencies will come with their own satellite phones and internet uplinks ; the military will have their own comms . 
For Haiti 's people , there will be very little to use to communicate with one another -LRB- lack of electricity , land lines , mobiles systems -RRB- and their vital need to talk to each other to confirm who is alive or dead will be frustrated . 
Organisations such as Telephones without Frontiers will make a vital contribution in providing a limited access for users . 
According to Ian Hanson , Bournemouth University Centre for Forensics , a vital component of disaster management is identification of the dead and injured . 
There is a danger that with the use of mass graves to remove rotting corpses , many people will never be identified . 
On top of this , a significant number of people will never be found . 
Middle and long term psychological stress disorders will be prevalent . 
Governments will be demanding that their ambassadors in Haiti get out to find out where their own citizens are , says Mr Hanson . 
Disaster Victim Identification -LRB- DVI -RRB- requires the careful collection of post-mortem data from a body and then matching it to existing ante-mortem data . 
In the case of international citizens in Haiti such ante-mortem data will include dental records , X-rays , fingerprints , and possibly facial recognition . 
DVI activity after the Indonesian tsunami in 2005 revealed that some 80 % of positive IDs were from finger prints or odontology or a combination of the two . 
Kenyon International and other established organizations are deploying to Haiti to assist in this . 
A body lies among the debris For Haitians , there is likely to be an almost total lack of ante-mortem data because standard dental or fingerprint records may not exist . 
Visual records and identification will be their best chance , however this will become impossible if bodies are left too long before being recovered . 
The cost of excavating collapsed buildings for the Haitians with limited equipment is also prohibitive in the recovery of bodies , as is the cost of putting a body through an identification process . 
Many Haitians may never be identified but memorialised in some way . 
This is part of the reflection of the cost , political will , resources and technical skills available for poorer nations versus rich nations . 
As with other areas of disaster preparedness and response , there is a gap between who gets identified , if they can be , and where they are from . 
Security is always a big issue in managing disasters . 
The maintenance of public order is a national responsibility . 
If , or when , the problems exceed the police capacity to handle them - which is probably already the case in Haiti - then the military are normally called in . 
The Haitian police and military will both have suffered significant casualties - as has the already weak government . 
There is a very high risk that , unless aid gets through much faster to the needy , there will probably be a major breakdown in law and order . 
This could raise very serious issues with foreign national forces - the US in particular - who are armed and who may be forced to use arms to protect themselves . 
UN soldiers patrol the ruined streets of Port-au-Prince Security of routes is essential , as it is roads that become the essential lifelines for logistical support and the movement of essential relief to where it is needed . 
Roads are being blocked at present and it appears that the police are unable to deploy in sufficient strength to maintain route security . 
As a result , the development of a co-ordinated security plan that uses local police as well as US military and UN troops will need careful co-ordination and agreed rules of engagement for outbreaks of public disorder . 
Supply trucks from the Dominican Republic arrive in Haiti Haiti has a land border with the Dominican Republic . 
Disaster management planning includes the prior agreement of cross-border co-operation protocols to ensure that assistance is not stockpiled at the border unable to cross over owing to import\/export regulations which have not been previously sorted . 
Two key lessons will apply - among others , but these are the two most important : Survivors want to stay close to where they lived - to be moved into camps is not a favored option for survivors but it is often the selected option for governments because control is much easier . 
A very difficult decision will be reached in the next few days - when to stop trying to find live bodies and to bring in heavy machinery to clear rubble . 
Trapped victims dehydrate and die after about four-to-seven days , sooner if seriously injured . 
Possibly also worth noting that studies into previous earthquakes indicate that epidemics are not the great threat that media often make them out to be . 
Good quality water is a key . 
"
2010-01-19,"George Clooney has been organising the ceremony George Clooney 's star-studded benefit show for the victims of the Haiti earthquake will be shown on MTV in the UK , the network has announced . 
Featuring performances from Justin Timberlake and Alicia Keys , the two-hour telethon will be screened live from 0100 GMT on Saturday , 23 January . 
It will then be repeated at 0900 GMT on Saturday morning . 
Funds raised will go to Oxfam America , Red Cross , Unicef , Partners in Health and the Yele Haiti Foundation . 
Performances are also due from Bono , Sting and Christina Aguilera . 
Speaking ahead of the Golden Globes on Sunday , Clooney said more than 40 stars had already signed up to take part . 
He added the aim of the event was to `` to show the people of Haiti that the whole world is paying attention '' . 
The actor will host the event with former Fugees star Wyclef Jean , who was born in Haiti . 
In the US , the telethon is being screened without commercials on 11 channels , including the main broadcasters NBC , ABC and CBS . 
"
2010-01-19,"Haiti medics braced for wave of amputations A lack of sterile facilities and antibiotics mean amputees may struggle to survive Doctors treating seriously injured survivors of last week 's 7.0-magnitude earthquake in Haiti say they are having to perform amputations on hundreds of people whose limbs have been crushed or become badly infected . 
They say the total could eventually run into the thousands as more badly wounded survivors are rescued and those from isolated areas arrive at the emergency medical centres which have been set up in the capital , Port-au-Prince . 
`` There are so many people to treat and so many people needing amputations , '' said Dr Jacques Lorblanches , a surgeon who is part of a team sent by Medecins du Monde -LRB- MDM -RRB- . 
`` We expect to perform around 400 amputations over the coming days . '' 
The story is the same elsewhere in the city , with other medical organizations reporting that the majority of operations are ending with amputations . 
`` There is gangrene everywhere and you amputate on the go , '' said Hans Van Dillen of Medecins Sans Frontieres -LRB- MSF -RRB- . 
`` You conduct radical surgery . 
There 's nothing more you can do . '' 
In the immediate aftermath of an earthquake , it may be necessary for doctors to carry out a field amputation to extricate a victim from the rubble of a collapsed building or to remove a hopelessly mangled limb . 
There is an avalanche of patients and almost all of them come in with traumatic injuries The procedure is considered one of last resort , however , and the vast majority of amputations are carried out later in medical facilities after all attempts to spare a severely injured limb have failed , and to prevent loss of blood and infection . 
But in areas where destruction is severe , infrastructure is poor , or there is a widespread lack of available medical care - such as Haiti - even minor injuries to limbs can become life-threatening within days and require amputations . 
`` You always have a big wave of amputations from around the third day , for about a week afterwards . 
Then the demand for such surgery becomes less intense , '' Susan Wright , the director of Medecins du Monde UK , told the BBC . 
`` There is a hope that it will shift in the coming week . '' 
Ms Wright says the longer a person is trapped under rubble or does not receive treatment for their injuries , the more likely it is that they will suffer from crush syndrome - a serious condition resulting from damage to large areas of muscle - or shock , blood loss , dehydration , hypothermia and a weakened immune system . 
Doctors frequently amputate infected limbs to prevent the onset of sepsis All of these will reduce the body 's ability to cope with injuries to limbs and to maintain the blood supply . 
If starved of blood and oxygen , cells and tissues will die , become more vulnerable to infection and may require amputation . 
As time passes , the risk of developing a serious infection in a limb directly from even minor injuries such as cuts and grazes also becomes more acute . 
Without antibiotics , a person can develop gangrene or blood poisoning , which if untreated can eventually lead to sepsis , the body 's inflammatory response to an infection , and death . 
Doctors frequently amputate seriously infected limbs in a last-ditch effort to prevent the onset of sepsis - an all too frequent occurrence in Haiti at present . 
`` We have had to perform dozens of amputations , including many double amputations . 
The problem is people have n't gotten medical care soon enough , so wounds are very infected . 
Some of them are coming in with bones just sticking out from the rest of the leg , '' said Dr Diana Lardy of the International Medical Corps . 
Under normal circumstances , a patient undergoing an amputation would be anaesthetised , and the bone would be sawn through with an oscillating saw . 
The procedure would be carried out in a sterile theater to prevent infection . 
I did my first amputation with three forceps , five scissors and a scalpel , without water , and just a flashlight to illuminate the injury But surgeons in Haiti say they have had to carry out dozens of amputations in unsterile conditions , without electricity or even the correct equipment . 
Dr Lorblanches , who worked in Iran after a massive earthquake struck the city of Bam in late 2003 , said Haiti was the worst disaster he had ever seen . 
`` I have never seen anything like this - infected wounds full of larvae , '' he said . 
`` I did my first amputation with three forceps , five scissors and a scalpel , without water , and just a flashlight to illuminate the injury . '' 
Cuban medic Dr Olga Maria Delgado said she and her colleagues had performed more than 40 amputations on a tiled counter inside a tin-roofed building within the grounds of the Renaissance Hospital in Port-au-Prince . 
Sterility was less of an issue than normal , because most of the wounds were already infected , she added . 
`` There is an avalanche of patients and almost all of them come in with traumatic injuries , '' Dr Delgado said . 
Ms Wright said MDM 's clinics were also being inundated as more people were rescued and others found out where treatment was available , with more than a hundred people waiting for surgery . 
`` Every time we look out of the window , there 's a queue around the block , '' she said . 
But even once they have lost a limb , the lack of sterile equipment and antibiotics mean the new amputees face a struggle to stay alive . 
"
2010-01-19,"In earthquake-hit Haiti , the dead are being hastily buried in mass graves , amid fears their bodies spread disease . 
But is that true ? 
Trying to disguise the smell of decay On the streets of Haiti , the living face a desperate struggle , for food , water , medicine and shelter . 
But the dead present a problem of their own . 
Estimates of the number killed in last Tuesday 's earthquake vary from 50,000 to at least 200,000 . 
Dead bodies are being left by roadsides , trapped under rubble , or cleared into pits . 
The underlying fear is that the bodies could spread disease and infection . 
But is that assumption correct ? 
`` There is this myth that bodies have to be disposed of incredibly quickly , which often leads to bodies being shoved into pits without any form of identification , '' Sir Nicholas Young , British Red Cross chief executive and a trustee of the main fundraising group , the Disasters Emergency Committee , told the BBC . '' 
-LRB- This makes it -RRB- impossible for the relatives to grieve . 
Impossible to know how many people died and impossible for people to identify their relatives . 
This is a terrible shame . 
No , bodies of people who died healthy do not spread disease People handling bodies run a slight risk , which can be reduced with basic hygiene `` The risk is absolutely minimal , unless there is disease in the population . 
This is a mistake and a waste of resources . '' 
The charity has its own guidelines on cadaver management for disaster zones and signs up to 2009 advice from the Pan American branch of the World Health Organisations - Management of Dead Bodies After Disasters : A Field Manual for First Responders . 
The guide was compiled after numerous disasters - the 2004 Asian Tsunami , Haiti 's 2004 floods , Hurricanes Katrina and Stan and the Northern Pakistan and Indian earthquakes - highlighted an absence of advice on what to do and why . 
It came after research by Oliver Morgan , at the London School of Hygiene and Tropical Medicine , that found dead bodies in natural disasters do not pose a public health threat . 
The guide sets out how ordinary people helping on the ground can manage the recovery , identification , storage and disposal of the dead . 
And how to help families come to terms with it . 
If necessary , temporary burial is recommended , but the caustic chemicals used to try to `` disinfect '' bodies are not - they have no effect and make identification harder . 
Bodies pile up in the streets Indeed , the guide says it is the `` surviving population '' that is `` much more likely '' to be a source of infection than the dead . 
But care does need to be taken in handling dead bodies , says Dr Egbert Sondorp , senior lecturer in public health and humanitarian aid at the London School of Hygiene and Tropical Medicine . 
`` At the time of their death , people are likely to be healthy . 
You need to take care in handling them , precautions , as you do n't know . 
But they are not in themselves a risk . '' 
Those clearing dead bodies have to take basic safeguards like wearing gloves and hand-washing . 
These help protect against a range of diseases which can linger in the dead for two days - tuberculosis , Hepatitis B and C , diarrhoeal diseases . 
And HIV , which can last for six . 
There are also risks in drinking water contaminated with faeces from the living and the dead . 
A regular part of the BBC News Magazine , Who , What , Why ? 
aims to answer some of the questions behind the headlines So why are people buried so quickly , if the official guidance suggests they should not be ? 
One reason is the smell , says Dr Sondorp . 
`` A body which is decaying smells . 
In most communities you try to get that away , as psychologically it 's awful to have them around . 
You want to stop dogs -LRB- and vermin -RRB- eating them , as that too is psychologically awful . '' 
Also , there has been no-one on the ground in Haiti to say otherwise . 
Governmental and non-governmental organization has been absent . 
Tradition also plays a part - religions including Islam and Judaism like to see their dead buried within 24 hours . 
The deep-seated fear of disease emanating from dead bodies could also stem from epidemics of the past , where people died in their droves from cholera . 
And mass burial plots are dug outside graveyards But earthquakes , floods and fires involve deaths from drowning , injury and burns , not disease . 
Despite the human instinct to get rid of the bodies quickly , a more considered approach can have long-term benefits for the mental health of the bereaved , says Ute Hofmeister , forensic adviser at the International Committee of the Red Cross . 
`` In all disasters , that 's the human instinct , because the bodies start to smell really bad , look bad and it 's not very dignified having them hanging around in the street . 
`` But experience shows for people , even in natural disasters , it 's important to know what 's happened to their dead . 
It helps them very much to know where they 're buried . '' 
There are also practical implications . 
Correct identification of the dead has legal significance for inheritance and insurance that can affect families for many years . 
"
2010-01-19,"Page last updated at 16:51 GMT , Tuesday , 19 January 2010 Newsbeat reporter in Milton Keynes Aid worker Chris Webster has been told to prepare for the worst The United Nations says it 's sending an extra 3,500 troops to Haiti , a week after the devastating earthquake hit the Caribbean country . 
The UN says people are still being pulled from the rubble alive with almost 100 rescued from flattened buildings so far . 
The US military has started dropping food and water supplies from the air but there are reports of looting and violence as people become desperate . 
Many British aid workers are already in Haiti helping with the relief effort and more are preparing to fly out . 
Chris Webster has been an aid worker on the World Vision disaster response team for eight years . 
He explains what they 'll be doing in Haiti . 
`` The type of things that the team that are arriving are going to be doing is coordinating with other organizations ; the UN , other British agencies and finding out what they 're doing . 
`` We 're making sure we 're not replicating or duplicating our efforts , making sure we cover as much of Haiti as possible . 
`` They are saying this is catastrophic . 
They are talking about this in apocalyptic terms . 
They 've never seen anything as bad as this . '' 
As soon as last week 's earthquake struck , aid agencies from the UK began deploying teams to the country . 
There are more than 1,700 aid workers from more than 40 countries in Haiti . 
Chris will be joining more than 40 of his colleagues already there . 
He went to India after the Gujarat earthquake in 2001 and says he 's been told to prepare for the worst , both physically and emotionally . 
`` It 's really a case of getting there , getting on the ground and rolling your sleeves up and doing whatever it takes , '' he said . 
`` So you work 20 hour days and there 's not much sleep . 
`` You just get your sleeves rolled up and do it because you have to . 
That 's the nature of the work . '' 
"
2010-01-19,"Police fire gun shots to disperse looters in Port-au-Prince More than 2,000 US Marines are set to join 1,000 US troops on the ground in Haiti , as aid efforts gather pace a week after a devastating earthquake . 
Their arrival comes amid violence and looting , and as UN and US forces pushed back a crowd at Port-au-Prince 's airport gate by firing baton rounds . 
UN head Ban Ki-moon said he would recommend a 3,500 boost to police and troop numbers to the Security Council . 
People have been continuing to flee the capital , with many seeking US visas . 
The BBC 's Mark Doyle in Port-au-Prince , the capital , says perhaps 5,000 people have lined up outside the US embassy , desperate to join relatives among the large Haitian-American community in the US . 
But UN humanitarian chief John Holmes played down worries over security , saying that despite incidents of violence , the overall situation was calm . 
Matt Frei , BBC News , Port-au-Prince Looting is now the only industry here and this is the new rush hour of Port-au-Prince . 
Anything will do as a weapon : a hacksaw , a stick , and of course all the machetes and guns that you can not see . 
Patience is running out and all the ingredients for unrest now exit : a whole city of destitute hoping for help , and at the same time you have a substantial criminal element and a history of violence . 
None of this bodes well for Haiti . 
If the anarchy spreads , the US troops may soon find themselves patrolling the streets in what will look like a full-scale military operation . 
And the leading US general in Haiti , Lt Gen Ken Keen , said there was currently less violence in Port-au-Prince - already a troubled city - than there had been before the earthquake . 
Earlier , Gen Keen said up to 200,000 people might have died in the disaster , which he said was of `` epic proportions '' . 
More than 2,200 US Marines arrived off the coast of Haiti on Monday aboard the amphibious ship USS Bataan , US media reported . 
They are equipped with heavy-lifting and earth-moving equipment , a dozen helicopters and medical support facilities . 
Delivering aid to the center of the capital is getting much more difficult , as anger fuelled by hunger reaches boiling point , and military escorts are needed for lorries carrying supplies , the BBC 's David Loyn in Port-au-Prince says . 
US Navy helicopters have been dropping packages of ready-to-eat meals and water from the air , but they can only feed a few people at a time , our correspondent adds . 
The World Food Programme -LRB- WFP -RRB- has said it is now feeding some 100,000 people , stressing that security is a major challenge . 
Bill Clinton : ` There 's no question it 's not enough , not quick enough ' Former US President Bill Clinton , who is a UN Special Envoy to Haiti , visited the General Hospital in Port-au-Prince on Monday . 
He said he had been told before his trip that it needed medicine and power generators . 
`` We need very specific things that there is a shortage of , '' he said . 
`` That is what I tried to do today . 
I called this hospital ... and we said tell us very specifically everything you need and that 's what we brought down . '' 
Lt Cdr Walter Matthews of the US Navy told the BBC he understood the frustration among Haitians but that the aid effort was improving . 
Luca Pupulin , of the French charity Acted , told the BBC he had seen many people heading north away from the capital . 
He said : `` I think on the whole the community is trying to do its best , but they are getting very frustrated . 
`` A couple of days ago we went through the main market street - people were getting aggressive with each other and pillaging . '' 
`` The security situation is getting worse by the hour . 
I think the criminal gangs , totalling some 3,000 , are going to exploit the current humanitarian crisis to the maximum degree , '' Stuart Page , the head of a security company operating in Port-au-Prince , told the BBC . 
The BBC 's Matt Frei , in Port-au-Prince , says looting is now the main industry in the city and is being run by rival gangs . 
Especially prized is toothpaste , which people smear under their noses to fend off the stench of decaying corpses , the Associated Press news agency says . 
Port-au-Prince 's port is badly damaged , and many roads are still blocked by corpses and debris , hampering the delivery of fuel and other supplies . 
More than 70 people have been pulled from the wreckage in the last few days UN humanitarian chief John Holmes Several agencies complained at the weekend about not being able to get aid through the heavily congested airport , which is being run by the US military . 
But Mr Holmes said that initial issues were being resolved , with the introduction through the WFP of a system to prioritise humanitarian flights . 
As hopes of finding survivors fade , Mr Holmes told reporters that there were now 43 search and rescue teams on the ground , with 1,700 people involved . 
`` More than 70 people have been pulled from the wreckage in the last few days , '' he said . 
At least 70,000 people who died in the earthquake have already been buried . 
Meanwhile , Haitian President Rene Preval has asked donors also to focus on Haiti 's long-term needs . 
`` We can not just cure the wounds of the earthquake . 
We must develop the economy , agriculture , education , health and reinforce democratic institutions , '' he said . 
Aid workers are starting to expand their efforts to earthquake-affected areas outside the capital , including Leogane , Gressier , Petit-Goave and the coastal town of Jacmel . 
On Monday , Mr Ban also said he would recommend that the UN Security Council boost UN troop numbers in Haiti by 2,000 for six months , and UN police numbers by 1,500 . 
EU - $ 604m -LRB- 420m euros ; # 371m -RRB- US - $ 100m pledged in immediate aid , with promise of more later Mr Ban , who visited Port-au-Prince on Sunday , added : `` The heartbreaking things I saw yesterday compel us to act swiftly and generously . '' 
The UN has launched an appeal for $ 562m -LRB- # 346m -RRB- intended to help three million people for six months , most of whom are thought to need emergency relief . 
European Union nations have pledged more than 420m euros -LRB- $ 604m ; # 320m -RRB- from the EU budget to assist Haiti . 
At least 200m euros will be dedicated to funding medium - to long-term rebuilding efforts . 
The British government has said it will treble its aid to Haiti to # 20m -LRB- $ 32m -RRB- . 
Telegraph Haiti earthquake : one week on aid effort finally gathers momentum - 2 hrs ago The Independent Black Hawks bring relief from above for desperate Haitians - 7 hrs ago Times Online America sends paratroopers to Haiti to help secure aid lines - 8 hrs ago The Scotsman US troops land on president 's lawn as Haiti aid row cools - 8 hrs ago Yahoo ! 
"
2010-01-19,"Haiti earthquake aid delays fuel fears of unrest Frustration is growing at the slow pace of relief efforts in earthquake-hit Haiti , sparking fears that the desperation of survivors may lead to violence . 
Logistical problems have caused delays in delivering aid on the ground and the US has started airdrops of essential supplies , despite earlier ruling this out as an option . 
"
2010-01-19,"The US military has begun airdropping food and water supplies into earthquake-hit Haiti . 
Some 14,000 ready-to-eat meals and 15,000 litres of water were dropped north-east of the capital , Port-au-Prince , the US said . 
It had earlier said airdrops were too risky but congestion at the airport has hampered aid distribution . 
The US is now considering airdrops across Haiti . 
More than 2,000 US Marines are set to join 1,000 US troops on the ground . 
Equipped with heavy-lifting and earth-moving equipment , a dozen helicopters and medical support facilities , they were waiting off shore after arriving by ship on Monday . 
US Navy helicopters touched down in the grounds of the presidential palace on Tuesday , dropping off troops and equipment . 
The climate is mild , there are significant air pockets . 
The problem is dehydration but for the moment there is still a chance -LRB- of finding survivors -RRB- However , UN and US officials have downplayed the threat of violence . 
Aid workers are starting to expand their efforts to earthquake-affected areas outside the capital , including Leogane , Gressier , Petit-Goave and the coastal town of Jacmel . 
The US Air Force C-17 dropped the relief supplies on Monday into a secured area five miles -LRB- 8km -RRB- north-east of Port-au-Prince , US Army spokeswoman Maj Tanya Bradsher was quoted as saying by the Associated Press . 
Haitians flock under a US helicopter delivering aid supplies in Port-au-Prince She said the aircraft had flown out of Pope Air Force Base in North Carolina . 
Last week , US Defense Secretary Robert Gates said airdrops had been ruled out because they might do more harm than good . 
Mr Gates warned that they could trigger riots if there was no proper structure on the ground to distribute supplies . 
Adam Mynott , BBC News , Haiti The director of the main port in Haiti says the bulk of the aid should be arriving by sea but the earthquake devastated the harbor . 
It is an extraordinary sight - large sections of the main wharf have toppled into the sea . 
The whole length of the wharf is littered with 40ft steel containers leaning at angles . 
The access road is rent with 6in gaps and the main crane has toppled forward , leaning at a drunken angle , half submerged in the water . 
The director says it may take months , but they will get the port open again . 
However , it has become another symbol of an aid operation that has failed to deliver supplies quickly or to where they are needed . 
The BBC 's Nick Davies in Port-au-Prince says that with the delays in getting aid out from the airport , the US military are now securing the areas before the pallets of food and water are parachuted in . 
Meanwhile , thousands of extra UN police and peacekeepers are due to be deployed as a way of increasing security to stop the looting from spreading , our correspondent says . 
The Security Council is expected to vote later on a recommendation by Secretary General Ban Ki-moon to boost UN troop numbers in Haiti by 2,000 for six months , and UN police numbers by 1,500 . 
British Prime Minister Gordon Brown said on Tuesday that Haiti remained a major test for the international community . 
`` It is a test of our compassion . 
It is a test of our resolve . 
And it is also a test of our ability to co-ordinate our actions together . '' 
France 's co-operation minister , Alain Joyandet , had suggested on Monday that the US was `` occupying '' Haiti and urged the UN to `` clarify '' the US role . 
However , a statement from President Nicolas Sarkozy on Tuesday said France was `` very satisfied '' with the co-operation and praised the US for its `` exceptional mobilisation '' . 
As well as problems at the airport , there were also major problems at Port-au-Prince 's main seaport , which was badly damaged by last week 's earthquake . 
The port 's director told the BBC it could be months before it is fully operational , although one large shallow-draught US barge has been unloaded . 
On Tuesday , UN spokeswoman Elisabeth Byrs said 90 people had been pulled out alive since the earthquake and rescue efforts were now concentrated outside of the capital . 
EU - $ 604m -LRB- 420m euros ; # 371m -RRB- US - $ 100m pledged in immediate aid , with promise of more later She insisted there was still hope for survivors . 
`` The climate is mild , there are significant air pockets . 
The problem is dehydration but for the moment there is still a chance , '' she said . 
At least 70,000 people who died in the earthquake have already been buried . 
On Tuesday , the Paris Club of creditor governments , including the US , UK , France and Germany , called on other nations to follow its lead in canceling debts to Haiti . 
Venezuela and Taiwan are the biggest other creditors . 
Meanwhile , the bodies of eight Chinese nationals killed in the quake have arrived back in Beijing in a high-profile ceremony attended by relatives and top officials . 
The Independent Black Hawks bring relief from above for desperate Haitians - 8 hrs ago The Scotsman US troops land on president 's lawn as Haiti aid row cools - 9 hrs ago Sky News Haiti : US Troops Pour In To Ramp Up Quake Aid - 13 hrs ago TheStar.com . 
"
2010-01-19,"Thousands of people lost their homes in the Haiti quake The EU should consider forming a rapid reaction force to deal with future emergencies like the Haiti earthquake , the EU 's new president says . 
`` We have to reflect about a better instrument for reaction , '' said the President of the European Council , Herman Van Rompuy . 
After providing emergency aid to Haiti the EU should consider a `` humanitarian rapid reaction force '' , he said . 
He was speaking after talks in London with UK Prime Minister Gordon Brown . 
Mr Van Rompuy , who now chairs meetings of EU leaders , said an international conference on rebuilding stricken Haiti would be necessary . 
On Monday the EU pledged more than 400m euros -LRB- # 354m -RRB- in emergency aid for Haiti , where severe infrastructure damage is hampering international efforts to help survivors . 
The EU may be most effective at coordinating medium and long-term development The European Commission - the EU 's executive arm - will provide 137m euros for short-term needs and at least 200m euros for the medium and longer term . 
The EU member states will provide an additional 92m euros , officials said after emergency talks in Brussels . 
EU aid to Haiti is channelled through the UN , which is co-ordinating the relief effort on the ground . 
The man who managed the EU 's response to the 2004 Asian tsunami , Euro MP Louis Michel , earlier said he was `` very sceptical '' about creating a special EU fast intervention corps . 
`` We do n't want the actors stepping on each other 's toes and all the world 's well-intentioned volunteers crowding the disaster scene , '' he told the European Parliament 's news service . 
Mr Michel , a Belgian like Mr Van Rompuy , was previously EU commissioner for development and humanitarian aid . 
Many thousands of survivors are fending for themselves in Haiti 's ruined capital Port-au-Prince and stricken areas nearby . 
The UN has launched an appeal for # 346m intended to help three million people for six months , most of whom are thought to need emergency relief . 
The British government is to triple its aid to Haiti to # 20m . 
"
