time,Sentences
2009-05-07,"[""cents One patient is pupil at school closed due to outbreak cents Johnson : no evidence of ` sustained ' human transmission South Hampstead high school , which was reopening today ."", 'Two new cases of swine flu have been diagnosed in the UK , one in a child , the health secretary , Alan Johnson , said today .', ""By Maggie Fox , Health and Science Editor WASHINGTON | Thu May 7 , 2009 7:41 pm EDT WASHINGTON -LRB- Reuters -RRB- - U.S. health officials predicted worsening outbreaks of the new H1N1 flu on Thursday , and a top global health official predicted up to a third of the world 's population could eventually become infected even as Mexican officials said the worst was over ."", 'CIUDAD NEZAHUALCOYOTL , Mexico -LRB- Reuters', '-RRB- -', ""Tamiflu has been given to pupils and staff at Alleyn 's School Four children and one adult , all linked to the same school , have been diagnosed with swine flu , taking the total number of cases in the UK to 39 ."", ""The affected school - Alleyn 's in Dulwich , south-east London - has already seen six pupils diagnosed with the H1N1 virus earlier this week ."", 'All 1,200 pupils as well as staff have already been given Tamiflu antiviral drugs and the school has been closed .', '-LRB-', 'For full coverage of the flu outbreak , click -LRB- nFLU -RRB- -RRB-']"
2009-05-08,"['BST The World Health Organisation -LRB- WHO -RRB- today increased its global tally of confirmed swine flu cases to more than 2,300 , as British scientists announced they had worked out the full genetic code for the virus .', ""Five new cases were diagnosed in the UK today four schoolchildren and an adult linked to Alleyn 's School in Dulwich , south London , which has been closed all week after six pupils were diagnosed with the illness ."", 'May 8 -LRB-', ""Tamiflu has been given to pupils and staff at Alleyn 's School Four children and one adult , all linked to the same school , have been diagnosed with swine flu , taking the total number of cases in the UK to 39 ."", ""The affected school - Alleyn 's in Dulwich , south-east London - has already seen six pupils diagnosed with the H1N1 virus earlier this week ."", 'BST', '-LRB-', 'For full coverage of the flu outbreak , click -LRB- nFLU -RRB- -RRB-']"
2009-05-09,"[""The WHO 's latest flu tally increased the number of confirmed infections in the United States to 2,254 from 1,639 reported on Saturday , while the number of reported deaths remained at two ."", 'On Saturday , the CDC reported 2,254 confirmed cases , with 104 people in the hospital .', 'The Centre for Disease Control and Prevention -LRB- CDC -RRB- reported 2,254 confirmed cases across the US , and the deputy director for science and public health , Anne Schuchat , warned that the total could be an underestimate .', 'WASHINGTON -LRB-', '\\* 4,379 people infected with H1N1 flu in 29 countries \\* Big increase in confirmed cases in United States \\*']"
2009-05-10,"[""World Health Organisation reveals figures as health officials announce America 's third death from disease Sunday 10 May 2009"", ""14.27 BST The US has more confirmed cases of swine flu than any other country , the World Health Organisation said as health officials announced the country 's third death from the disease today ."", ""`` Today there are almost 3,000 probable and confirmed cases here in the United States , '' she said ."", 'By Maggie Fox , Health and Science Editor WASHINGTON | Sun May 10 , 2009 2:51 pm EDT', ""`` Today there are almost 3,000 probable and confirmed cases here in the United States , ''"", 'First death reported in Costa Rica ZURICH , May 10 -LRB- Reuters -RRB- - H1N1 flu has infected 4,379 people in 29 countries , the World Health Organisation -LRB-', 'WHO -RRB- said on Sunday , increasing its count by almost a thousand in a day .', 'WASHINGTON | Sun May 10 , 2009 2:54 pm EDT WASHINGTON -LRB-', '- The United States has 2,532 confirmed cases of the new H1N1 swine influenza in 44 states , and three deaths , the U.S. Centers for Disease Control and Prevention said on Sunday .', 'CAIRO May 10 -LRB- Reuters -RRB-', '- A five-year-old Egyptian girl has contracted the highly pathogenic bird flu virus after coming into contact with infected birds , the state news agency MENA reported on Sunday .', 'The World Health Organisation on Sunday reported 4,379 people in 29 countries have been infected by the new virus .', 'The authorities in Puerto Rico , a U.S. Caribbean territory , said they were checking on the persons with whom the Puerto Rican man confirmed with the virus had been in contact after he came back from the May 10 - 17 cruise .', 'The Centre for Disease Control and Prevention -LRB- CDC -RRB- reported 2,254 confirmed cases across the US , and the deputy director for science and public health , Anne Schuchat , warned that the total could be an underestimate .', 'WASHINGTON -LRB-', 'Reuters -RRB-', '\\* 4,379 people infected with H1N1 flu in 29 countries \\* Big increase in confirmed cases in United States \\*', 'Is South America better off without Mexican clubs ?', 'Mexican clubs have stormed out of the South American Libertadores Cup after a row over the H1N1 flu outbreak and the national side will no longer take part at the Copa America .', ""`` The game is over for us , '' said Justino Compean , president of the Mexican Football Federation -LRB- FMF -RRB- ."", 'Reuters', 'Swine flu found on China mainland People in China are taking no chances in the fight against H1N1 China has confirmed the first case of swine flu on the Chinese mainland , and is searching for people who could have been in contact with the infected man .', 'The 30-year-old student , who has been named only as Mr Bao , had recently flown into the country from the US .', ""BST A student recently returned from the US has become mainland China 's first confirmed case of swine flu , prompting the Chinese authorities to try to quarantine all those who shared a flight with him ."", '-RRB- -', 'An outbreak of the new strain , known as swine flu , that has killed at least 53 people -- mainly in Mexico -- has prompted some countries to ban pork from countries reporting human cases , even though officials have said there is no risk of spreading the virus by eating pork .', ""They said it was transmitted more easily and affects young adults more often than annual flu strains , justifying the World Health Organization 's stepped-up level of pandemic alert , currently a 5 , one step down from a full pandemic .""]"
2009-05-11,"['Reuters -RRB- - Mexico will keep most of its schools closed until May 11 due to the flu outbreak that has killed at least 26 people in Mexico and raised fears of a pandemic in the rest of the world .', 'The World Health Organisation today confirmed that the virus has infected a total of 4,379 people across the world .', 'May 11 -LRB- Reuters -RRB- - Thai scientists who infected piglets with the new H1N1 virus spreading around the world said on Monday the strain caused flu-like symptoms in the animals before disappearing , just like many of the human cases .', 'By Maggie Fox , Health and Science Editor WASHINGTON | Mon May 11 , 2009 7:45 pm EDT WASHINGTON -LRB- Reuters -RRB- -', 'The new strain of H1N1 flu that has killed 56 people in Mexico and has been carried around the world by travelers acts more like a pandemic strain than regular seasonal flu , researchers reported on Monday .', '-RRB- -', 'An outbreak of the new strain , known as swine flu , that has killed at least 53 people -- mainly in Mexico -- has prompted some countries to ban pork from countries reporting human cases , even though officials have said there is no risk of spreading the virus by eating pork .', ""Researchers say swine flu has `` full pandemic potential '' , spreading readily between people and is likely to go global in the next six to nine months ."", 'Reuters', '-RRB-', 'PA -RRB- is spending 350 million euros -LRB- $ 480 million -RRB- to build a site to produce a potential blockbuster dengue vaccine that is still in development .', '-RRB- -', 'GENEVA -LRB- Reuters', '-RRB-', 'Reuters']"
2009-05-12,"[""Swine flu could affect third of world 's population , says study Researchers say swine flu will spread around world within nine months , as UK confirms three more cases Tuesday 12 May 2009"", ""Speaking on BBC Radio 4 's Today program , he said : `` It is likely to spread around the world in the next six to nine months , and when it does so , it will affect about one-third of the world 's population ."", 'HONG KONG | Tue May 12 , 2009 7:58 am EDT HONG KONG -LRB-', 'CHICAGO | Tue May 12 , 2009 5:07 pm EDT CHICAGO -LRB- Reuters -RRB- - Quest Diagnostics Inc has developed the first commercially available test to identify U.S. patients infected with the new H1N1 flu virus , the medical testing provider said on Tuesday .', 'WHO GENEVA | Tue May 12 , 2009 1:47 pm EDT GENEVA -LRB- Reuters', 'Tue May 12 , 2009 8:56 am EDT HONG KONG -LRB-', 'May 12 , 2009 12:28 UTC', ""A third of the world 's population could be infected with swine flu , expert projections suggest ."", ""Researchers say swine flu has `` full pandemic potential '' , spreading readily between people and is likely to go global in the next six to nine months ."", 'Reuters', '-RRB-', '-RRB- -', 'GENEVA -LRB- Reuters', '-RRB-', 'HONG KONG |', 'Reuters']"
2009-05-13,"['As of May 13 , the CDC said it had received 48 reports of healthcare workers infected with swine flu .', 'No worse than a bad cold , say many of the Britons diagnosed with swine fever .', 'As this is a new strain of H1N1 , we have no herd immunity Dotted up and down the UK , Tamiflu has been dispensed to swine flu sufferers and those who may have been exposed to the highly contagious virus .', 'Now that the panic over the H1N1 flu strain has somewhat subsided , experts are contemplating what role Twitter played in helping the virus , commonly known as swine flu , go viral .']"
2009-05-14,"['MANILA | Thu May 14 , 2009', '10:59 am BST', ""Thu May 14 , 2009 4:16 pm EDT LOS ANGELES -LRB- Billboard -RRB- - The Jonas Brothers have postponed Sunday 's shows in Monterrey , Mexico to July 31 because of the H1N1 flu that virtually paralyzed the country ."", 'Filipino science research specialists wearing protective suits work on a testing kit from the U.S. Centers for Disease Control -LRB- CDC -RRB- on how to determine the presence of the new H1N1 flu virus , formerly referred to as the swine flu , inside the laboratory of the Philippine Research Institute for Tropical Medicine at Muntinlupa city , south of Manila , May 14 , 2009 .', 'GENEVA | Thu May 14 , 2009 5:43 pm BST GENEVA -LRB- Reuters', 'The H1N1 flu strain has not yet taken hold outside the Americas region , but the outbreak is serious and requires close monitoring , a World Health Organisation official said on Thursday .', 'Vaccine experts convened by the WHO on Thursday did not reach a firm conclusion about whether such a switch should take place , or whether the H1N1 strain should be included in the mixture of the seasonal flu jab , Fukuda said .', ""But Fukuda stressed on Thursday that the WHO did not plan to alter its guidance on when and whether to prescribe antivirals like Roche 's Tamiflu or GlaxoSmithKline 's Relenza , saying this was at countries ' discretion ."", 'There have been no confirmed swine flu cases since May 14 .', 'No worse than a bad cold , say many of the Britons diagnosed with swine fever .', 'So is it time for pig flu parties , to spread a mild version to build immunity ?', 'As this is a new strain of H1N1 , we have no herd immunity Dotted up and down the UK , Tamiflu has been dispensed to swine flu sufferers and those who may have been exposed to the highly contagious virus .', 'Now that the panic over the H1N1 flu strain has somewhat subsided , experts are contemplating what role Twitter played in helping the virus , commonly known as swine flu , go viral .', 'The H1N1 virus has caused around 6,500 infections in 33 countries and 65 people have died so far , according to the World Health Organization .', 'Common seasonal flu kills up to 500,000 people a year worldwide .', '-RRB- .', '-RRB- -', 'B m', 'n', 'Sinh ho , H Oxford M', ""The supermarket giant stands accused of not paying workers at its farms a living wage Northern Ireland 's minister for employment and learning Sir Reg Empey has announced a scheme of free ICT training for adults Senior civil servants send a stern warning to MPS to lay off from reducing their benefits , terms , and conditions BT 's contract with the NHS London Programme for IT has contributed to a # 1.3 bn writedown by the firm 's Global Services division Councils have earned the right to more fiscal autonomy , so why not let them budget for three years instead of one ?"", ""Great Britain 's national mapping agency has agreed to provide data to all of Scotland 's public sector bodies under one arrangement"", ""Our man at Bilderberg : They 're watching and following me , I tell you Charlie Skelton continues his quest to unmask the world 's most powerful cabal and foil its evil plan to take over the world well , sort of Paul Drummond tells Jon Dennis about his book on the 13th"", ""Too bad the U.S. Centers for Disease Control and Prevention -LRB- CDC -RRB- does n't charge for its information or make money off its website -- they could have made a pile of cash on the swine flu scare ."", '-LRB-', ""You know , if it was n't a government site ."", ""Dr. Thomas Frieden , 48 , who has been New York City 's top health official since 2002 , will head the federal agency charged with protecting Americans from illnesses ranging from heart disease to new flu strains ."", ""Under Frieden 's leadership , New York became the first city in the country to ban trans fats , which clog arteries and raise the risk of heart disease , from food in restaurants ."", 'The new flu strain that emerged in Mexico last month has brought Japanese TV shows , newspapers and government ads out in a rash of demonstration s of the art of proper hand-washing to avoid the spread of germs .', '`` First , you clean the palms , then rub the dirt off the back of the hands .', 'Make sure you wash between fingers and finger tips .']"
2009-05-15,"['ATLANTA | Fri May 15 , 2009 2:58 pm EDT ATLANTA -LRB- Reuters -RRB- - President Barack Obama on Friday named a new director for the U.S. Centers for Disease Control and Prevention , tapping a health activist who pushed for expanding AIDS testing and banning smoking in restaurants .', ""A U.S. traveller , flying from the United States via Amsterdam and was found to be suffering from the H1N1 virus after arriving at Istanbul 's Ataturk Airport en route to Iraq late on Friday , the ministry said in an emailed statement ."", ""The man , traveling with his family from the United States via Amsterdam , was diagnosed after arriving at Istanbul 's Ataturk Airport en route to Iraq on Friday , Turkish Health Minister Recep Akdag said at a news conference ."", ""WHO Director-General Margaret Chan said on Friday there remained `` great uncertainty '' about the new strain , which continues to spread and could pose particular threats in Southeast Asia ."", 'U.S. health officials later on Friday announced they were easing their warning on travel to Mexico .', 'May 15 , 2009 14:06 UTC -- Paul Sousa is co-founder of the non-profit GLBT rights organization ,', ""The supermarket giant stands accused of not paying workers at its farms a living wage Northern Ireland 's minister for employment and learning Sir Reg Empey has announced a scheme of free ICT training for adults Senior civil servants send a stern warning to MPS to lay off from reducing their benefits , terms , and conditions BT 's contract with the NHS London Programme for IT has contributed to a # 1.3 bn writedown by the firm 's Global Services division Councils have earned the right to more fiscal autonomy , so why not let them budget for three years instead of one ?"", ""Great Britain 's national mapping agency has agreed to provide data to all of Scotland 's public sector bodies under one arrangement"", ""Our man at Bilderberg : They 're watching and following me , I tell you Charlie Skelton continues his quest to unmask the world 's most powerful cabal and foil its evil plan to take over the world well , sort of Paul Drummond tells Jon Dennis about his book on the 13th"", ""Too bad the U.S. Centers for Disease Control and Prevention -LRB- CDC -RRB- does n't charge for its information or make money off its website -- they could have made a pile of cash on the swine flu scare ."", '-LRB-', ""Dr. Thomas Frieden , 48 , who has been New York City 's top health official since 2002 , will head the federal agency charged with protecting Americans from illnesses ranging from heart disease to new flu strains ."", ""Under Frieden 's leadership , New York became the first city in the country to ban trans fats , which clog arteries and raise the risk of heart disease , from food in restaurants ."", 'The new flu strain that emerged in Mexico last month has brought Japanese TV shows , newspapers and government ads out in a rash of demonstration s of the art of proper hand-washing to avoid the spread of germs .', 'Some 38 countries have reported 8453 cases of the disease India and Turkey have recorded their first cases of swine flu , giving further evidence that the disease is spreading .', 'In both countries the H1N1 virus was detected following the screening of passengers arriving at airports .', 'Meanwhile , health officials in Japan have identified the first domestic case of the disease in a 17-year-old student in the western port city of Kobe .', 'IST NEW DELHI -LRB-', 'Reuters', 'The H1N1 influenza outbreak which has spread around the world from Mexico and the United States , leading the World Health Organisation to declare a flu pandemic is imminent , has given added urgency to the work of the intergovernmental meeting , set up two years ago by the WHO .', '-LRB-', 'GENEVA -LRB- Reuters']"
2009-05-16,['GENEVA -LRB- Reuters']
2009-05-17,"['ZURICH | Sun May 17 , 2009 8:14 am EDT ZURICH -LRB- Reuters', '- The number of confirmed cases of the new Influenza A -LRB- H1N1 -RRB- flu has climbed to 8,480 and the death toll has remained static at 72 , the World Health Organization said in its latest update on Sunday .', '-RRB-', 'GENEVA -LRB- Reuters', '-RRB- -', 'WASHINGTON -LRB-', 'Reuters', 'Reuters -RRB-', '-- Eric Auchard is a Reuters columnist .', 'IST HONG KONG -LRB- Reuters', '-RRB- - Asia has shown steely resolve in fighting the H1N1 flu virus with health checks and quarantines , but with more than 90 percent of flu vaccine production capacity located in the West , is less prepared than it wants to be .']"
2009-05-18,"['GENEVA | Mon May 18 , 2009 6:14 pm EDT', 'The H1N1 flu virus is likely to keep spreading rapidly between people , within countries and across the globe , the head of the World Health Organization said on Monday .', 'By Maggie Fox , Health and Science Editor WASHINGTON | Mon May 18 , 2009 4:12 pm EDT', '- The new influenza strain circulating around most of the United States is putting a worrying number of young adults and children into the hospital and hitting more schools than usual , U.S. health officials said on Monday .', 'NEW YORK | Mon May 18 , 2009 4:02 pm EDT NEW YORK -LRB-', 'Three additional schools will be closed beginning Monday in Queens for up to five school days after officials documented increasing levels of influenza-like illnesses .', 'CHREY THOM , Cambodia | Mon May 18 , 2009 11:51 am EDT CHREY THOM , Cambodia -LRB- Reuters Life !', 'Asia worries over H1N1 flu vaccine production HONG KONG | Mon May 18 , 2009 1:35 pm', 'Japan confirmed on Monday 125 people -- many who have not been abroad -- had been infected with the new strain of H1N1 flu , after New York saw its first death from the virus and Chile reported its first two cases .', 'GENEVA | Mon May 18 , 2009 2:07 pm EDT GENEVA -LRB- Reuters -RRB- - Humanity may be witnessing an influenza pandemic unfold , the head of the World Health Organization said on Monday , as Japan reported a big jump in infections with the newly-discovered H1N1 virus .', 'Mexico reported on Monday that industrial output fell 6.7 percent in March , in the eighth straight month of contraction .', 'Monday was the beginning of the first full week with the virus in Mexico .', ""As I 've written here before , China is a country that reveres age ."", 'GENEVA -LRB- Reuters', '-RRB- -', 'WASHINGTON -LRB-', 'Reuters', 'Reuters -RRB-', '-- Eric Auchard is a Reuters columnist .', 'Live rats are stored awaiting transport to Vietnam at Chrey Thom district in Kandal province , 65km -LRB- 40 miles -RRB-', 'Chronically isolated Taiwan found a powerful new friend over the past year -- its once bitter adversary China .', ""Ma 's first year saw what few could have imagined even two years ago , never mind 60 , when Chiang Kai-shek 's Nationalists fled to Taiwan from China after losing the Chinese civil war to Mao Zedong 's Communists ."", 'IST HONG KONG -LRB- Reuters', '-RRB- - Asia has shown steely resolve in fighting the H1N1 flu virus with health checks and quarantines , but with more than 90 percent of flu vaccine production capacity located in the West , is less prepared than it wants to be .', 'United Nations Secretary-General Ban Ki-moon -LRB- R -RRB- listens to', '-LRB- C -RRB- during a visit to the Strategic Health Operations Centre', '-LRB- Recasts ; adds quotes and byline -RRB-', 'MEXICO CITY', 'Full Article Mask-wearing de rigeur as flu spreads in Japan', ""Making the problem more worrying is the recent H1N1 flu outbreak because the `` super-bug '' pneumonia most commonly appears following an influenza-like illness , Alicia Hidron of the Emory University School of Medicine in Atlanta reported ."", 'Methicillin-resistant Staphylococcus aureus -LRB-', 'When the new H1N1 flu virus broke out in Mexico there was an additional factor for me ; it was impossible not to suffer the first days of the epidemic as the head of a family .']"
2009-05-19,"['At 11:28 am on 19 May 2009 , Zhubajie wrote : You may grow a beard when you are 50 years old -LRB- Chinese years , I presume -RRB- .', 'At 3:52 pm on 19 May 2009 , aeroarchie wrote : When many people in east Asia including China are worried by the spread of Influenza A\\/H1N1 to the region , James wrote a piece in his blogg about the apparent absence of gray hair on the heads of Chinese leaders .', 'At 7:16 pm on 19 May 2009 , RoastDuck wrote : This comment was removed because the moderators found it broke the House Rules .', 'Personally I would not want to be labeled and think you are as old as you feel At 02:27 am on 20 May 2009 , thisisacryforhelp wrote : Respect for age does not necessarily mean respect for culture , or for history .', 'At 5:44 pm on 22 May 2009 , beijing_2008 wrote : This comment was removed because the moderators found it broke the House Rules .', 'Chan and U.N. Secretary-General Ban Ki-moon will meet pharmaceutical executives on Tuesday to discuss their ability to make vaccines to fight the strain .', 'WHO -RRB- headquarters in Geneva , May 19 , 2009 .', 'GENEVA -LRB- Reuters -RRB- - Vaccine makers could produce 4.9 billion pandemic flu shots per year in the best-case scenario , the head of the World Health Organization said on Tuesday , as rich and poor countries grappled over limited supplies .', 'Earlier on Tuesday , the United Nations chief said it was essential for drugmakers to work with governments to avert the worst potential impacts of the flu , which has killed 79 people and infected nearly 10,000 .', '- It was everywhere in western Japan on Tuesday and is showing signs of spreading to heavily populated Tokyo -- not the new H1N1 flu virus , but the wearing of surgical face masks .', 'LONDON | Tue May 19 , 2009 7:24 pm EDT LONDON -LRB- Reuters -RRB- - Deadly pneumonia caused by so-called superbugs are spreading outside hospitals and represent a growing threat to the public , U.S. researchers warned on Wednesday .', ""One club manager told the AFP news agency : `` We suddenly had a number of high school students after 2pm yesterday , right after the announcement that schools would close for a week . ''"", 'WHO -RRB- headquarters in Geneva , May 19 , 2009 .', ""Tokyo 's first known case of swine flu was detected in a girl of 16 who arrived back home on Tuesday from New York ."", 'United Nations Secretary-General Ban Ki-moon -LRB- R -RRB- listens to', 'WHO Director-General Margaret Chan', '-LRB- C -RRB- during a visit to the Strategic Health Operations Centre', '-LRB- Recasts ; adds quotes and byline -RRB-', 'Full Article Mask-wearing de rigeur as flu spreads in Japan', ""Making the problem more worrying is the recent H1N1 flu outbreak because the `` super-bug '' pneumonia most commonly appears following an influenza-like illness , Alicia Hidron of the Emory University School of Medicine in Atlanta reported ."", 'Methicillin-resistant Staphylococcus aureus -LRB-', ""News coverage is a daily activity for me , and however I get involved in a story it s not just a job ; it 's also what I enjoy doing ."", 'Sometimes I m just an observer behind a camera , but other times I also end up being affected personally .', 'When the new H1N1 flu virus broke out in Mexico there was an additional factor for me ; it was impossible not to suffer the first days of the epidemic as the head of a family .', ""These students do n't look overly worried about swine flu The global pandemic that is Influenza H1N1 , more commonly known as swine flu , continues its rapid and virulent spread ."", 'The World Health Organisation reported the number of infected people to have reached 9,830 across 40 countries .', 'The virus , which is thought to have originated in Mexico , has now spread as far south as Australia and as far east as Japan .', 'United Nations Secretary-General Ban Ki-moon -LRB- R -RRB- listens to', 'WHO Director-General Margaret Chan', '-LRB- C -RRB- during a visit to the Strategic Health Operations Centre']"
2009-05-20,"['At 04:50 am on 20 May 2009 , Quillan wrote : I suppose the answer may lie in ones view of old , that is , whether it is a positive or negative .', 'At 7:22 pm on 20 May 2009 , 2008copper wrote : When I was reading the newest post , I thought that James changes his writing style to some kind of humor .', ""At 1:01 pm on 21 May 2009 , celestinkiza wrote : It is not easy to specify , it depends on every body 's organism 's sustainability , people living in very wrong living conditions get quickly older and probably die sooner ."", ""At 3:52 pm on 19 May 2009 , aeroarchie wrote : `` Or they do n't spend most of their precious time looking for other people 's faults ? ''"", '- The number of confirmed cases of the new Influenza A -LRB- H1N1 -RRB- flu has risen to 10,243 and the death toll has edged up to 80 , the World Health Organization -LRB- WHO -RRB- said on Wednesday .', 'Japanese teenagers sanitize their hands before visiting the parliament in Tokyo May 20 , 2009 .', 'Duque said the Filipina had showed signs of the flu a day after arriving from Chicago on May 20 and checked herself into a private hospital .', ""These students do n't look overly worried about swine flu The global pandemic that is Influenza H1N1 , more commonly known as swine flu , continues its rapid and virulent spread ."", 'The World Health Organisation reported the number of infected people to have reached 9,830 across 40 countries .', 'The virus , which is thought to have originated in Mexico , has now spread as far south as Australia and as far east as Japan .', 'United Nations Secretary-General Ban Ki-moon -LRB- R -RRB- listens to', '-LRB- C -RRB- during a visit to the Strategic Health Operations Centre', 'Japanese schools have been taking precautions against the virus Health officials in Japan have confirmed the first cases of swine flu in the densely populated capital , Tokyo .', 'Two schoolgirls tested positive for the H1N1 virus after their return from a trip to New York .', 'So far , about 250 infections have been recorded in Japan , as a handful of new cases have been reported around Asia .', 'As the confirmed number of Japanese infected with the H1N1 flu virus rises , the growing question among many is : Where can we buy face masks ?', 'Disposable masks have become an essential accessory in the worst-affected areas of western Japan , while a growing number of Tokyo commuters are wearing them .', 'TOKYO -LRB- Reuters', 'The government has recommended using disposable masks for those who suspect they have been infected with the new strain of flu , and some businesses are ordering employees to wear them , especially if they deal face-to-face with clients .']"
2009-05-21,"['TOKYO | Thu May 21 , 2009 2:32 pm EDT', 'The spread of the new H1N1 virus in Asia showed no signs of slowing on Thursday as the Philippines recorded its first case and new infections were confirmed in Japan , China and Taiwan .', 'Margaret Chan , head of the World Health Organization , said on Thursday she would raise the global pandemic alert to the top of the six-point scale if the H1N1 flu was spreading globally .', 'TOKYO | Thu May 21 , 2009 5:44 am EDT', 'TOKYO May 21 -LRB- Reuters -RRB- - Shares of Japanese medical mask makers rose on Thursday , a day after the first case of the H1N1 flu virus was confirmed in Tokyo , further fueling speculation of strong demand for masks to prevent infection .', 'The World Health Organization said on Thursday that 41 countries had reported 11,034 cases of swine flu , or influenza A -LRB- H1N1 -RRB- infection , including 85 deaths .', ""Photograph : Reuters\\/Eliana Aponte Mexico City lowered its swine flu alert level from yellow to green late last night as the mayor , Marcelo Ebrard , claimed residents could `` relax '' as there had been no new infections for a week ."", 'Japanese schools have been taking precautions against the virus Health officials in Japan have confirmed the first cases of swine flu in the densely populated capital , Tokyo .', 'So far , about 250 infections have been recorded in Japan , as a handful of new cases have been reported around Asia .', 'As the confirmed number of Japanese infected with the H1N1 flu virus rises , the growing question among many is : Where can we buy face masks ?', 'Disposable masks have become an essential accessory in the worst-affected areas of western Japan , while a growing number of Tokyo commuters are wearing them .', 'TOKYO -LRB- Reuters', 'Mexico City lifts swine flu curbs', 'Businesses in Mexico City have been hit hard by the flu outbreak Mexico City has lifted all restrictions imposed last month , following an outbreak of swine flu across Mexico .', 'Mayor Marcelo Ebrard said no new infections had been reported for a week in the capital and there was no longer a need to wear mask in public places .', ""Mexico City lowers swine flu alert Situation under control , relax , there 's no need to wear masks , says mayor Days of mask-wearing in Mexico City could be over .""]"
2009-05-22,"['The World Health Organisation today said that 42 countries had recorded 11,168 cases of swine flu , including 86 deaths , since the outbreak was first noticed in Mexico last month .', 'Dr. Margaret Chan said on Friday the world had to be ready for the new swine flu to become more severe and kill more people .', 'Mexico City lifts swine flu curbs', 'Businesses in Mexico City have been hit hard by the flu outbreak Mexico City has lifted all restrictions imposed last month , following an outbreak of swine flu across Mexico .', ""Mexico City lowers swine flu alert Situation under control , relax , there 's no need to wear masks , says mayor Days of mask-wearing in Mexico City could be over .""]"
2009-05-24,"['- The Philippines said on Sunday it recorded its second case of the new H1N1 flu virus , with a 50-year old woman falling sick after traveling to the United States .', 'Eton College had been due to re-open on Sunday after half-term Public school Eton will close for a week after a pupil tested positive for swine flu , a school spokesman has said .', 'Eton College , near Windsor , is currently closed for half-term and had been due to re-open on Sunday 31 May , but will now remain closed for another week .', ""Saudi Arabia 's neighbor Kuwait said on May 24 that 18 U.S. soldiers had H1N1 flu in the first cases to hit the world 's largest oil exporting region ."", ""Britain and other countries affected by the newly-discovered H1N1 virus were pushing WHO Director-General Margaret Chan to pause before raising the six-point pandemic scale to its highest notch , as her United Nations agency 's rulebook says she should do once it is spreading in more than one region of the world .""]"
2009-05-25,"['GENEVA | Mon May 25 , 2009 2:23 pm EDT', '- The World Health Organization said on Monday the H1N1 flu strain has spread to Taiwan , Kuwait , Iceland , Switzerland and Honduras , but with still few deaths outside of Mexico .', 'Reuters -RRB- - Puerto Rico on Monday reported its first confirmed case of H1N1 swine flu -- a 39-year-old man who had returned from a week -long eastern Caribbean cruise .', 'An outbreak of swine flu at a Birmingham primary school led to 44 new cases of the virus being confirmed yesterday , the largest number in a single day since the spread began .', 'Yesterday , lab results confirmed a further 44 infections at the school .', 'The World Health Organisation literally changed the rules of the game while playing it last week , when it said it was rethinking the criteria it would use to declare a global flu pandemic is underway .', ""Britain and other countries affected by the newly-discovered H1N1 virus were pushing WHO Director-General Margaret Chan to pause before raising the six-point pandemic scale to its highest notch , as her United Nations agency 's rulebook says she should do once it is spreading in more than one region of the world ."", 'Those rules were developed in anticipation of a pandemic from the toxic H5N1 bird flu strain , which kills about half those it infects but so far has not passed easily from person to person .', 'GENEVA -LRB- Reuters', '-RRB-', ""Swine flu outbreak at Birmingham school infects 44 Welford school , hit by biggest outbreak in UK , will undergo ` deep clean ' during half-term holiday Welford primary school in Handsworth , Birmingham ."", '-RRB-']"
2009-05-26,"['- The World Health Organisation said on Tuesday that nearly 13,000 people have been confirmed infected with the new H1N1 flu strain but the number of countries affected is stable at 46 .', 'The number of swine flu cases in Australia has doubled in the last day to 59 .', ""Professor Bill Rawlinson , medical virologist , is tracking swine flu 's spread"", 'The government warned that the virus , spreading fast , has been confirmed in most Australian states and territories .', 'It is the only reported case of the virus being transmitted from a human to a pig in the world .']"
2009-05-27,"['PARIS | Wed May 27 , 2009 11:37 am EDT PARIS -LRB- Reuters -RRB- - More cases of humans transmitting the H1N1 flu strain to pigs are likely to occur , but will not be a major concern as swine are not severely affected by the virus , the World Organization for Animal Health said Wednesday .', 'SINGAPORE | Wed May 27 , 2009 4:33 am EDT SINGAPORE -LRB- Reuters', ""- The Singapore government on Wednesday confirmed the city-state 's first H1N1 flu case , a 22-year-old Singaporean woman who is being quarantined in hospital ."", 'The government warned that the virus , spreading fast , has been confirmed in most Australian states and territories .', 'It is the only reported case of the virus being transmitted from a human to a pig in the world .', '-RRB-', ""It is a `` crucial step '' for manufacturers to start large-scale production of a virus against the H1N1 strain , they said ."", 'GENEVA -LRB- Reuters -RRB-']"
