date,text
2011-09-27,"By Peter Bowes BBC News , Los Angeles The high profile trial in Los Angeles has attracted supporters of both Dr Conrad Murray and Michael Jackson More than two years after Michael Jackson 's sudden death , the singer 's personal physician has appeared in a Los Angeles court . 
Dr Conrad Murray , 58 , denies involuntary manslaughter . 
If convicted , the maximum sentence is four years in prison . 
It was a hot midsummer day in Los Angeles on 25 June , 2009 . 
Hollywood was mourning the loss of the actress Farrah Fawcett , as fans and celebrities paid tribute to the TV star , who had died from cancer , aged 62 . 
But that day will be remembered for another , altogether unexpected death and for the extraordinary outpouring of grief it provoked . 
Pop star Michael Jackson , a month shy of his 51st birthday , was rushed to hospital and pronounced dead , his brother Jermaine confirming the news to stunned fans in a hastily-arranged press conference . 
Jackson had recently stepped back into the limelight . 
He was rehearsing at the Staples Centre arena in Los Angeles for This Is It , his hugely anticipated concert series , which was due to start at the O2 in London on 13 July . 
The night before his death , he worked until after midnight . 
The next day , shortly after noon , he was discovered unconscious in his bedroom by his physician Dr Conrad Murray . 
Dr Conrad Murray faces up to four years in prison if convicted What happened in the time between those two events remains a mystery . 
At a preliminary hearing , several witnesses gave detailed accounts of the frenzied activity at Jackson 's home after the singer was found to be unresponsive . 
The singer 's death , according to the Los Angeles County Coroner , was a homicide caused by `` acute Propofol intoxication . '' 
Propofol is a sedative that is normally used in hospitals to induce or maintain anaesthesia during surgical procedures . 
It will be up to the jury to decide whether the actions of Dr Murray , during the frantic efforts to revive the singer and in the hours before , caused his death . 
`` We 're finally going to get a full airing of all the facts , '' says Steven Cron , a legal analyst . 
`` In order to be guilty of a crime one has to be grossly negligent , not just minimally negligent , and that 's what they 're trying to prove , '' says Mr Cron . 
Dr Murray has strongly defended himself against the charge of involuntary manslaughter . 
He has insisted that nothing he did should have killed Jackson . 
`` I think the forensic evidence is going to be really important , '' says Mr Cron . 
`` There were only two people in the room and one of them is no longer with us . 
The other is accused . '' 
The jury will hear testimony from dozens of witnesses , including some of those who were first on the scene , such as Jackson 's security guards and paramedics . 
Experts will also be called upon to answer questions about Propofol , which will be at the heart of the case . 
It has been suggested by Dr Murray 's lawyers that the publicity surrounding the case could rise to the levels seen during the murder trial of the former American footballer-turned movie actor OJ Simpson in 1995 . 
But the judge has refused a request to have the jury sequestered , or confined to a hotel , to shield them from outside influences , as they were during the Simpson trial . 
Jermaine Jackson said he is prepared for a media `` circus '' Instead , Judge Michael Pastor has advised them not to `` read , listen to or watch any news report or any other commentary about this case from any source '' and to `` keep an open mind throughout '' . 
`` I think the Conrad Murray trial will be the trial of the year -LRB- but -RRB- it will not be the trial of the century , '' says Linda Deutsch , a special correspondent with the Associated Press , and a veteran reporter at high profile cases in California . 
While the defendant , Dr Murray , is not a celebrity , the trial will receive global attention because the alleged victim is Jackson , the superstar who is still worshipped by fans around the world . 
The proceedings , like the Simpson trial , are being televised . 
Media outlets from around the world set up makeshift studios near the court building . 
Hundreds of Jackson fans lined the street . 
There will be a lottery every morning to allocate seats in the public gallery . 
`` The fact that it is Michael Jackson puts an entirely different profile on this case Michael Jackson was a fascinating man and he still fascinates even in death , '' says Ms Deutsch . 
The singer 's parents and famous siblings are all expected to make an appearance at LA 's Criminal Court building , taking it in turns to fill the eight seats the family has been allocated in the courtroom . 
Jackson 's three children will not attend the trial . 
`` We 're ready , '' says his brother Jermaine Jackson , `` We 're always ready for whatever . 
We 've been raised and taught to take it as it comes . '' 
`` I 'll be strong . 
Very , very strong - because I know when the system works for you and I know when it works against you , '' he adds . 
`` I know the truth and I 'm prepared for a circus . '' 
Judge Pastor has estimated that the trial , up to the point that the jury starts its deliberations , will last for five weeks . 
The pun - ancient artform , or the lowest form of wit ? 
"
2011-09-27,"Page last updated at 05:27 GMT , Tuesday , 27 September 2011 06:27 UK -LRB- an error occurred while processing this directive -RRB- The Black Eyed Peas have joined the line-up of the Michael Jackson tribute concert in Cardiff . 
Promoters said the US group will perform at the Michael Forever tribute on 8 October . 
Other stars booked to appear are Christina Aguilera and Cee Lo Green . 
Michael Jackson 's eldest brother Jermaine Jackson is opposed to the concert as it clashes with the trial of Conrad Murray , who is accused of involuntary manslaughter . 
Prosecutors claim Conrad Murray caused the pop star 's death by giving him a powerful anesthetic , propofol , to help him sleep . 
Dr Murray has pleaded not guilty to the charges . 
Lawyers for the doctor say the star was drunk and unconscious just before a press conference in London to announce his comeback gigs at the O2 . 
They wanted to show the video to jurors when Dr Conrad Murray goes on trial in California this week but the judge says it is not relevant . 
A jury of seven men and five women has been selected from a panel of nearly 400 people . 
"
2011-09-28,"Page last updated at 10:39 GMT , Wednesday , 28 September 2011 11:39 UK Propofol is a fast-acting hospital sedative used before anaesthetics The trial of Michael Jackson 's physician , Doctor Conrad Murray , has begun in Los Angeles with the jury being shown images of the singer lying dead in a hospital and rehearsing the day before his death . 
Dr Murray is accused of causing the 50-year-old 's death on 25 June 2009 . 
He denies charges of involuntary manslaughter . 
The prosecution team claims Conrad Murray is an incompetent physician who used an anesthetic called Propofol without the proper safeguards . 
The defense says Jackson caused his own death by taking a drug overdose , including Propofol , after Murray left his bedroom on the day of his death . 
Find out what drugs were found in Michael Jackson 's body . 
Propofol is a fast-acting hospital sedative , administered intravenously and used before anaesthetics . 
It was first used widely in the late 1980s . 
The drug , which Conrad Murray gave to the singer to help him sleep , is made by the pharmaceutical company AstraZeneca and is also sold under the brand name Diprivan . 
The prosecution team says Murray used large quantities of Propofol Experts say Propofol is extremely powerful and not meant for use outside hospitals and clinics . 
Propofol was referred to by Michael Jackson as his `` milk '' because of the milk-like appearance . 
The drug is administered either by intravenous drip or by being injected ahead of an anesthetic , or to keep a patient anesthetized during an operation . 
It is a preferred sedative in operating theaters because it is well tolerated and allows patients to recover quicker . 
It 's commonly used in outpatient surgery or as a sedative for certain examinations . 
Propofol is also used as a painkiller or anti-anxiety drug in post-operative care . 
Conrad Murray told police in 2009 that he gave Michael Jackson other drugs known as benzodiazepines , which are also used as sleep aids . 
But when they did not work , he claims Jackson demanded Propofol . 
Murray 's defense lawyer Ed Chernoff claimed the singer swallowed several pills of Lorazepam on the morning of his death , enough to put six people to sleep . 
It is widely used as a sedative and muscle relaxant . 
Also known as Ativan and Temesta , the drug is used short-term for insomnia , anxiety , seizures and for sedating aggressive patients . 
Midazolam is used in a similar way to Lorazepam . 
It is widely used as a sedative and to treat seizures . 
Also know as Dormicum , Hypnovel and Versed , the drug is also used short-term to treat severe insomnia and anxiety . 
Jackson was given four milligrams of the drug on the morning of his death . 
Diazepam is better known as Valium . 
It 's used as a relaxant for patients suffering from insomnia and anxiety as well as seizures . 
Michael Jackson was given a 10 milligram tablet of Diazepam at 1.30 am on the morning of his death because he could n't sleep . 
Lidocaine is a local anesthetic and is sometimes used to treat skin inflammations . 
It is used by dentists to anaesthetise patients ' gums . 
Michael Jackson had a dose of Propofol diluted with Lidocaine at 10.40 am on the day of his death . 
It is primarily used as an appetite suppressant and stimulant . 
"
2011-09-28,"28 September 2011 Last updated at 15:41 GMT Help Live coverage of the trial of Michael Jackson 's personal physician , Conrad Murray , who is charged with involuntary manslaughter of the singer . 
"
2011-09-28,"It 's the last day of the Labor Party Conference , with events drawing to a close after Ed Miliband 's speech yesterday . 
A controversial property tax has been approved in Greece as part of efforts to satisfy conditions for another bailout . 
And also on the program , how amateur astronomers have helped discover two new planets . 
To speed up the loading time for this running order , we have replaced the audio with links . 
To hear the reports , interviews and discussions , just click on the links . 
Get in touch via email , Twitter or Facebook or text us on 84844 . 
Business news with Adam Shaw . 
Inspectors from the European Commission , the European Central Bank and the International Monetary Fund will be back in Athens today after pulling out of discussions earlier this month . 
Constantine Michalos , chairman of the Athens Chamber of Commerce and Industry , describes a tough time to run a business in Greece . 
Alpesh Patel , founder of Praefinium Partners , casts en eye over the markets . 
And Otto Thoresen , Director General of the Association of British Insurers , previews the updated guidelines on executive pay it is releasing to company boards today . 
Download the podcast Labor is to set up its own review of policing in England and Wales under a former head of Scotland Yard . 
Chief political correspondent Gary O'Donoghue examines what the party hopes this will achieve . 
Ed Miliband told the Labor Party Conference yesterday that he was pro-business , but made a distinction between good and bad businesses as `` producers '' and `` predators '' . 
The General Secretary of the Unite union , Len McCluskey , voices his support for Mr Miliband 's categorisation . 
And Dr Mike Lynch , chief executive of Autonomy Corporation , considers whether the `` predators v producers '' distinction holds water . 
European Union members are voting on plans to beef up the European Financial Stability Facility , in an effort to help failing European economies . 
Finnish MP Antti Kaikkonen sets out why he will vote against . 
And economics editor Stephanie Flanders gauges the wider feeling on the EFSF across the continent . 
In his speech yesterday , Ed Miliband said it was time for a new generation , and a new way of doing things . 
Labor 's former leader Lord Kinnock reacts to the current leader 's address . 
Research has found that the number of people who get caught by online dating scams may be higher than thought . 
Colin Woodcock , senior manager for fraud prevention at the Serious Organised Crime Agency , explains this so called romance fraud . 
And Nicola Hillary , who spotted an online fraudster , recounts her experience . 
Sports news with Garry Richardson . 
The legendary long distance runner Haile Gebreselassie is in the UK . 
He shares the secrets of his success . 
A miner has died after after being trapped by a roof fall at a colliery in North Yorkshire , whilst his co-worker was rescued . 
Nigel Adams , the local Conservative MP , and Ken Capstick , former vice president of the National Union of Mineworkers , react to the latest mining tragedy . 
The trial of Michael Jackson 's physician Dr Conrad Murray , who is accused of involuntary manslaughter , has begun in Los Angeles . 
The BBC 's Peter Bowes gives an account of the first day . 
Nine months ago , Today program listeners were asked to help scientists look for new planets . 
Dr Chris Lintott , astronomer and a member of Planet Hunters , welcomes the news that two planets have been discovered . 
Thought for the Day with the Chief Rabbi Lord Sacks . 
The Greek parliament has approved a controversial new property tax , designed to reduce the country 's huge budget deficit . 
The BBC 's Mark Lowen reports from Athens . 
And Elena Panaritis , a member of the ruling Pasok party , considers how the tax will help the Greek economy . 
The European Commission President Jose Manuel Barroso , has given his annual State of the Union address to the European Parliament in Strasbourg . 
Europe Correspondent , Chris Morris , reports on what he had to say . 
Songs of Praise , the world 's longest running religious television program , celebrates its 50th birthday this weekend . 
Religious affairs correspondent Robert Pigott considers how the program has managed to thrive . 
The Labor Party is to set up a review of policing in England and Wales , led by the former Metropolitan Police Commissioner , Lord Stevens . 
Dr Tim Brain is among those who will be undertaking the review , and looks ahead to what it will cover . 
Is it better to raise children in the city or countryside ? 
Author John O'Farrell and designer Pearl Lowe debate the virtues of urban and rural upbringings . 
"
2011-09-28,"Page last updated at 14:47 GMT , Wednesday , 28 September 2011 15:47 UK Fearne Cotton appears with Michael Jackson 's ex-band members Fearne Cotton has been announced as the co-host of next month 's Michael Jackson tribute concert . 
The BBC Radio 1 presenter will partner Hollywood actor and singer Jamie Foxx in fronting the Cardiff event . 
The star said she was `` thrilled '' to be part of the show which will take place in Cardiff 's Millennium Stadium on Saturday 8 October . 
Acts including The Black Eyed Peas , Christina Aguilera and Cee Lo Green are all due to take to the stage . 
Speaking of the singer , Fearne Cotton said : `` I was always a massive fan of Michael Jackson himself . 
`` Without him there 's a whole generation of performers and entertainers who might never have got their break in music . 
`` His contribution was crucial and his premature death a complete tragedy . '' 
The concert was initially announced by the star 's mother Katherine . 
Fearne Cotton said : `` I am really looking forward to enjoying the privilege of meeting his mother and other members of the Jackson family . 
`` It 's going to be a wonderful night and , thanks to the stadium 's roof , it does n't even matter if it rains . '' 
The concert has been the subject of controversy in recent weeks , with some members of the Jackson family saying it has been `` mishandled '' . 
Jermaine Jackson says the time before Michael 's death was a ` nightmare ' Speaking to Newsbeat on 16 September Jermaine Jackson criticised the timing of the concert which will clash with the continuing trial of Dr Conrad Murray . 
`` It 's bad timing because it 's two weeks into the trial , '' he said . 
`` It 's good to celebrate , good to keep the legacy alive , but everything has its time . '' 
Last month the organiser of the Michael Jackson tribute concert Chris Hunt defended the event saying that he has the `` overwhelming majority '' of the Jackson family behind him . 
He told Newsbeat the event `` reminds people just how fantastic Michael Jackson was '' , and rejected the idea that the concert will be `` inappropriate '' . 
But Jermaine Jackson said : `` We 're all focused on getting justice for Michael , the best tribute we can do for him is getting justice and making sure we get justice as a family as to what happened . '' 
Prosecutors claim Conrad Murray caused the pop star 's death by giving him a powerful anesthetic , Propofol , to help him sleep . 
Dr Murray has pleaded not guilty to the charges . 
The tribute concert will raise money for three charities including the Los Angeles-based Aids Project . 
"
2011-09-28,"Michael Jackson 's doctor goes on trial Michael Jackson 's doctor has gone on trial in America , charged with causing the singer 's death . 
Dr Conrad Murray , who was with the superstar the night he died , is accused of giving him too much of the sleeping medicine , which killed him . 
Dr Murray denies the charge and says that Michael took the medicine himself . 
The popstar died in June 2009 while rehearsing for a number of big comeback concerts in London . 
Hundreds of Jackson fans gathered outside the court in the city of Los Angeles as the trial began . 
The court was played an answerphone message that the singer is believed to have left on the doctor 's phone , shortly before his death . 
In the recording , Michael badly slurs his words while trying to talk about the concerts . 
The lawyer accusing Dr Murray says he should have realized the star should n't be given any more of the drug . 
Dr Murray could face four years in prison if he 's found guilty . 
The trial is expected to last for about five weeks . 
"
2011-09-29,"29 September 2011 Last updated at 17:57 GMT Help One of Michael Jackson 's bodyguards , Alberto Alvarez , claims that Michael Jackson 's doctor , Conrad Murray , `` grabbed a handful of vials '' and told him to `` put these in a bag '' . 
Mr Alvarez was the first person to reach Jackson 's bedroom after his doctor called for help on June 25th , 2009 . 
He was giving evidence at the involuntary manslaughter trial of Dr Murray . 
Dr Murray has pleaded not guilty to involuntary manslaughter in connection with Jackson 's death . 
"
2011-09-29,"Michael Jackson concert : La Toya to perform in Cardiff Ms Jackson attended the trial of her late brother 's doctor in Los Angeles on Thursday Michael Jackson 's sister La Toya is to step out of retirement after 20 years to perform at the Cardiff tribute concert in his name next month . 
Ms Jackson is the latest act to be added to the bill for the Michael Forever concert at the Millennium Stadium on 8 October . 
She said : `` There will never be another magical moment such as this to celebrate Michael with his fans . '' 
The Black Eyed Peas , Christina Aguilera and Cee Lo Green will also perform . 
The concert has been surrounded with controversy since it was announced in July . 
I looking forward to putting on a great show and making my brother proud '' End Quote La Toya Jackson It was launched with the support of the singer 's mother Katherine and brothers Tito , Marlon and Jackie . 
However , Jermaine and Randy Jackson said it should not go ahead because it would clash with the trial of Conrad Murray , the singer 's former doctor accused of his involuntary manslaughter . 
Another of Michael 's sisters , Janet Jackson , has also said she will not attend as the timing was `` too difficult '' . 
La Toya Jackson revealed she had spoken to her mother about her involvement in the event . 
Ms Jackson said she asked her mother whether she thought Michael would rather his family be in court , or performing on stage . 
Michael Jackson died while rehearsing for his This Is It tour `` She said without a second of thought : ` Celebrating his life with family and fans . ' 
I am looking forward to putting on a great show and making my brother proud , '' she added . 
Ms Jackson added nothing would make her brother `` smile bigger or brighter '' than the tribute concert . 
The show will be co-hosted by BBC Radio 1 presenter Fearne Cotton and Hollywood actor and singer Jamie Foxx . 
Gladys Knight , Alien Ant Farm , Jackson brothers Tito , Marlon and Jackie , Alexandra Burke , JLS , Pixie Lott , Diversity , and 3T will appear at the concert , while Beyonce will perform via satellite , said promoters Global Live Events . 
During her singing career La Toya Jackson performed in more than 90 countries . 
Her chart releases include Heart Do n't Lie and Just Wanna Dance . 
The pun - ancient artform , or the lowest form of wit ? 
"
2011-09-29,"29 September 2011 Last updated at 15:44 GMT Help Live coverage of the trial of Michael Jackson 's personal physician , Dr Conrad Murray , who is charged with involuntary manslaughter of the singer . 
"
2011-09-29,"29 September 2011 Last updated at 04:16 GMT Help A key aide and a security guard have told the manslaughter trial of Michael Jackson 's doctor of events on the day the superstar died . 
His personal assistant described a `` frantic '' call from Dr Conrad Murray , and security guard Faheem Muhammad said he saw Dr Murray try to revive Jackson . 
Prosecutors say Dr Murray gave Jackson a lethal dose of a sedative that caused his death in June 2009 . 
The defense says Jackson gave himself too much of the drug , propofol . 
From Los Angeles , Peter Bowes reports . 
"
2011-09-30,"30 September 2011 Last updated at 06:15 GMT Help Michael Jackson 's doctor told the performer 's bodyguard to pick up vials of medicine before phoning for help on the day he died , his trial has heard . 
Alberto Alvarez , who was the first to arrive in Jackson 's bedroom when Dr Conrad Murray called for help , said he did n't question the doctor . 
Dr Murray denies a charge of involuntary manslaughter . 
"
2011-10-04,"Michael Jackson 's three brothers defend tribute concert Michael Jackson died while rehearsing for his This Is It tour in 2009 Three of Michael Jackson 's brothers have defended the decision to stage a concert in Cardiff in his memory while the trial of his doctor is underway in the US . 
Jermaine and Randy Jackson and a number of fan clubs have criticised the timing of the event . 
But Marlon , Tito and Jackie Jackson will be taking part in the concert with their sister La Toya . 
Dr Conrad Murray denies involuntary manslaughter . 
The Black Eyed Peas , Christina Aguilera , Beyonce and Cee Lo Green will perform at the concert at the Millennium Stadium on Saturday . 
Tito Jackson told BBC Radio 5 live : `` The whole thing is ... to honor him as a brother and as an entertainer and as a person who dedicated his life to others . '' 
BBC Radio 1 presenter Fearne Cotton will co-host the event with Hollywood actor and singer Jamie Foxx . 
All of those fans who are not participating , we want to thank them for supporting our family , the music . 
We respect their decision '' Michael Jackson died aged 50 in June , 2009 while rehearsing for his This Is It tour . 
Saturday 's tribute concert will raise money for three charities including the Los Angeles-based Aids Project . 
Jackie Jackson said : `` I know my brother Michael and we are doing his music , everything is positive driven and that 's what we are about . 
It 's a tribute to him . 
`` All of those fans who are not participating , we want to thank them for supporting our family , the music . 
We respect their decision . 
The ones who will be there , we hope they enjoy it . '' 
Randy , Jermaine and Janet Jackson have all confirmed they will not be at the concert . 
`` Because of the trial , the timing of this tribute to our brother would be too difficult for me , '' said Janet Jackson has previously said in a statement . 
Jermaine Jackson also criticised the concert 's `` bad timing '' . 
La Toya , Tito , Marlon and Jackie Jackson will be taking part in the Cardiff concert `` It 's good to celebrate , good to keep the legacy alive , but everything has its time , '' he said . 
`` We 're all focused on getting justice for Michael , the best tribute we can do for him is getting justice and making sure we get justice as a family as to what happened . '' 
But their brothers Marlon , Tito and Jackie said in the interview with BBC Radio 5 live that they decided not to change the timing of the concert as `` they kept changing the trial date on us , '' adding it was a chance to remember `` the brighter side of Michael '' . 
`` Somehow the concert and the trial came together , '' said Jackie Jackson . 
The brothers also said that the concert will provide some respite for them and their mother Katherine Jackson from the stresses of the ongoing trial of Michael Jackson 's doctor . 
Prosecutors claim Conrad Murray caused the pop star 's death by giving him a powerful anesthetic , Propofol , to help him sleep . 
Dr Murray has pleaded not guilty to the charges in the trial in Los Angeles . 
The pun - ancient artform , or the lowest form of wit ? 
"
2011-10-05,"Dr Conrad Murray is charged with the involuntary manslaughter of Jackson A recording of Michael Jackson bemoaning his unhappy childhood has been played to the trial of the doctor charged with his death . 
In the audio recorded six weeks before the star 's death , an apparently drugged Jackson tells Conrad Murray about his plans to stage a series of concerts . 
Jackson says the shows in London will be for children as he did not have a childhood . 
Dr Murray is charged with the involuntary manslaughter of Jackson . 
The clip , already aired in last week 's opening statements , was played in full on Wednesday at the trial in Los Angeles . 
Jackson 's slurred voice is heard telling Dr Murray of plans to build a children 's hospital - the biggest in the world - after the concerts , billed as This Is It . 
I love them because I did n't have a childhood , I feel their pain '' It would be an achievement , Jackson said , that even Elvis Presley and The Beatles did not match . 
`` That will be remembered more than my performances . 
My performance will be up there helping my children and always be my dream , '' Jackson is heard telling his doctor in the 10 May 2009 recording . 
`` I love them . 
I love them because I did n't have a childhood ... I feel their pain . 
I feel their hurt . 
I can deal with it . '' 
With Dr Murray murmuring agreement , Jackson refers to the children of the world as `` angels '' and says : `` God wants me to do it . 
I 'm gonna do it , Conrad . '' 
Toward the end of the recording , there is a period of silence before Dr Murray asks : `` You OK ? '' 
Eight seconds pass before Jackson mumbles : `` I am asleep . '' 
The more than four-minute audio recording was found on Dr Murray 's mobile phone by forensic digital expert Stephen Marx . 
The tape was played by prosecutors to show that Dr Murray knew for weeks the adverse effects of heavy sedatives he was administering to Jackson . 
The prosecution says Dr Murray was distracted while he should have been monitoring Jackson . 
Recent witnesses have included Dr Murray 's girlfriend , Nicole Alvarez -LRB- pictured -RRB- The doctor 's lawyers say Jackson self-administered a lethal dose of propofol , a powerful sedative which the singer was using as a sleeping aid . 
Witnesses in the past two days included several of the doctor 's mistresses and his current girlfriend , Nicole Alvarez . 
Prosecutors say she received shipments of propofol at her apartment on Dr Murray 's behalf . 
She said she never knew what was being sent . 
The trial is expected to last around five weeks . 
If convicted , Dr Murray could spend up to four years in prison and lose his licence to practice medicine . 
The pun - ancient artform , or the lowest form of wit ? 
"
2011-10-05,"Black Eyed Peas out of Cardiff Michael Jackson concert The Black Eyed Peas are not now playing the Michael Jackson tribute concert Event organisers said the cancellation was due to `` unavoidable circumstances '' . 
The singer 's sister La Toya and the Jackson Brothers , Christina Aguilera , Cee Lo Green and Gladys Knight and Smokey Robinson are amongst the stars taking part . 
BBC Radio 1 presenter Fearne Cotton will co-host the Millennium Stadium concert with Hollywood star Jamie Foxx . 
`` It is with regret that we announce the removal of Black Eyed Peas from the Michael Forever bill , but I look forward to a great night with other earth shattering artists , '' said Chris Hunt , the chief executive officer of Global Live Events . 
UK artists taking part are Leona Lewis , Alexandra Burke , JLS and Diversity . 
The singer died in June 2009 while rehearsing for his This Is It tour Ne-Yo , Pixie Lott , Alien Ant Farm , Jennifer Hudson and Craig David , the next generation of Jacksons , and 3T will also perform while Beyonc will give a video contribution . 
Michael Jackson died aged 50 in June , 2009 while rehearsing for his This Is It tour . 
The tribute concert in Cardiff will raise money for three charities including the Los Angeles-based Aids Project . 
On Tuesday his brothers Marlon , Tito and Jackie Jackson , who will be taking part in the concert with their sister La Toya , defended the decision to hold the event while the trial of his doctor is under way in the US . 
However , Janet Jackson will not be attending the concert . 
The singer said she would find it `` difficult '' because it coincides with the trial of the singer 's doctor . 
The event is also opposed by brothers Randy and Jermaine and some fans say the timing in inappropriate . 
Prosecutors at the trial in Los Angeles claim Dr Conrad Murray caused the pop star 's death by giving him a powerful anesthetic , Propofol , to help him sleep . 
Dr Murray denies involuntary manslaughter . 
The pun - ancient artform , or the lowest form of wit ? 
"
2011-10-05,"Halloween is the scariest night of the year . 
All around the world , people celebrate spookiness . 
On 31 October there are loads of Halloween traditions . 
If you go to a party , expect stuff like : Scary Think you 're a bit of a quiz whizz ? 
Then test your knowledge with these tough questions - will you score top marks or be left at the bottom of the class ? . 
Try our Olly Murs quiz with fun questions and Think you 're a bit of a quiz whizz ? 
Then test your knowledge with these tough questions - will you score top marks or be left at the bottom of the class ? . 
Try our Justin Bieber quiz with fun questions Think you 're a bit of a quiz whizz ? 
Then test your knowledge with these tough questions - will you score top marks or be left at the bottom of the class ? . 
Try our Leona Lewis quiz with fun questions 
"
2011-10-07,"Michael Jackson concert : Final preparations in Cardiff Michael Jackson died aged 50 in June 2009 , while rehearsing for his This Is It tour Final preparations are under way for Saturday 's stadium concert in Cardiff in memory of Michael Jackson . 
Christina Aguilera , Cee Lo Green and Smokey Robinson will perform at the Millennium Stadium , as well as Leona Lewis and JLS . 
Marlon , Jackie , Tito and La Toya Jackson will also pay tribute to their brother . 
Beyonce will appear via video . 
Organisers admit preparations have been challenging but say the event will be spectacular . 
Michael Jackson died aged 50 in June 2009 , during a rehearsal period for his This Is It tour . 
The Michael Forever concert has been criticised for coinciding with the trial in Los Angeles of the singer 's physician Dr Conrad Murray , who denies involuntary manslaughter . 
Randy , Jermaine and Janet Jackson have confirmed they will not be attending the event because of the `` bad timing '' . 
But brothers Marlon , Tito and Jackie and his sister La Toya will be in Cardiff . 
Their mother Katherine Jackson also said she was `` greatly honored '' to attend the tribute to her son , which has been organised by Global Events Live . 
BBC Radio 1 presenter Fearne Cotton will co-host the event with Hollywood actor and singer Jamie Foxx . 
Beyonce will appear via a video link . 
Chart-topping act Black Eyed Peas were among the biggest acts in the line-up , but the group pulled out with just days to go , citing `` unavoidable circumstances '' . 
The show includes stars from the US and UK Chris Hunt , head of Global Live Events , admitted that preparations had been challenging , but blamed `` misinformation '' for some of the negative headlines . 
Mr Hunt told Reuters he was `` happy '' with ticket sales , although he did not have precise numbers , and that they had picked up `` hugely '' in recent days . 
Cardiff council confirmed that an email was sent by the Millennium Stadium to its `` key stakeholders , '' including Cardiff council staff , offering `` a number of free tickets '' to the concert . 
The offer was available on a first-come-first-served basis . 
A council spokesman said he did not know how many free tickets were available but it was not believed to be a large amount and free tickets had not been offered to all council staff . 
The stadium has been set a capacity of 60,000 for Saturday 's show , with the first act on stage at 18:00 BST . 
`` It 's going to be a huge and spectacular event , '' said Mr Hunt . 
He added : `` This is a Jackson family evening . 
I think it 's easy to underestimate this . 
I think it will be a hugely emotional evening . 
Mrs Jackson and the children will be very visible . '' 
Saturday 's tribute concert , which will be broadcast around the world , with profits raising money for three charities including the Los Angeles-based Aids Project and the Prince 's Trust . 
Giving the event her `` complete blessing '' , Katherine Jackson said : `` Michael gave his entire life to the world through his love , his music and his devotion to healing the planet . '' 
She added it would be a `` worthy celebration of Michael 's life '' and that `` this is how Michael would have wanted it '' . 
The pun - ancient artform , or the lowest form of wit ? 
"
2011-10-07,"Michael Jackson 's brothers speak about `` celebrating the legacy '' of their brother ahead of Saturday night 's memorial concert in Cardiff Organisers said 40,000 tickets have now been sold ahead of Saturday night 's stadium concert in Cardiff in memory of Michael Jackson . 
Although 10,000 tickets remained for the show at the Millennium Stadium they were confident of an eventual sell-out . 
Christina Aguilera , Cee Lo Green and Smokey Robinson are among performers , while Beyonce will sing via video link . 
Marlon , Jackie , Tito and La Toya Jackson will also pay tribute to their brother . 
Chris Hunt , head of organisers Global Events Live , said : `` I 'm excited about tomorrow 's event , especially with ticket sales going so well . '' 
He added that , although there were still tickets left `` we hope to sell out on the day '' and reach the event 's 50,000 capacity . 
`` Buzz is really building and some key acts have already been spotted in the city . 
Doors will open at 4pm tomorrow for what will be a fantastic evening , '' he said . 
Michael Jackson died aged 50 in June 2009 , during a rehearsal period for his This Is It tour . 
The Michael Forever concert has been criticised for coinciding with the trial in Los Angeles of the singer 's physician Dr Conrad Murray , who denies involuntary manslaughter . 
Randy , Jermaine and Janet Jackson have confirmed they will not be attending the event because of the `` bad timing '' . 
But brothers Marlon , Tito and Jackie and his sister La Toya will be in Cardiff . 
Their mother Katherine Jackson also said she was `` greatly honored '' to attend the tribute to her son . 
BBC Radio 1 presenter Fearne Cotton will co-host the event with Hollywood actor and singer Jamie Foxx . 
Beyonce will appear via a video link . 
Chart-topping act Black Eyed Peas were among the biggest acts in the line-up , but the group pulled out with just days to go , citing `` unavoidable circumstances '' . 
Michael Jackson died aged 50 in June 2009 , during a rehearsal period for his This Is It tour Meanwhile , Cardiff council confirmed that an email was sent by the Millennium Stadium to its `` key stakeholders , '' including Cardiff council staff , offering `` a number of free tickets '' to the concert . 
The offer was available on a first-come-first-served basis . 
A council spokesman said he did not know how many free tickets were available but it was not believed to be a large amount and free tickets had not been offered to all council staff . 
Doors open at 16:00 BST for Saturday 's show , with the first act on stage at 18:00 BST . 
`` It 's going to be a huge and spectacular event , '' said Mr Hunt . 
He added : `` This is a Jackson family evening . 
I think it 's easy to underestimate this . 
I think it will be a hugely emotional evening . 
Mrs Jackson and the children will be very visible . '' 
The tribute concert , will be broadcast around the world , with profits raising money for three charities including the Los Angeles-based Aids Project and the Prince 's Trust . 
Giving the event her `` complete blessing '' , Katherine Jackson said : `` Michael gave his entire life to the world through his love , his music and his devotion to healing the planet . '' 
She added it would be a `` worthy celebration of Michael 's life '' and that `` this is how Michael would have wanted it '' . 
The pun - ancient artform , or the lowest form of wit ? 
"
